legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.006347656250987304,258.0,380.0,492.0,496.0,483.0,462.0,438.0,409.0,380.0,324.0,274.0,233.0,202.0,174.0,152.0,134.0
bayesian | a=500 | b=500 | critical_value=0.00854492187598291,295.0,402.0,493.0,496.0,483.0,462.0,436.0,409.0,382.0,329.0,284.0,246.0,217.0,191.0,171.0,152.0
bayesian | a=1000 | b=1000 | critical_value=0.009277343750981446,301.0,408.0,493.0,496.0,483.0,462.0,436.0,409.0,382.0,331.0,286.0,251.0,220.0,196.0,175.0,158.0
