legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.05,0.12453309287665902,0.2303391283678899,0.4392757019852853,0.6456444069601327,0.8537472647373501,0.9664644039018476,0.9961879214882248,0.9998005207966164,0.9999954286775992,0.9999999998250594,0.9999999999999982,0.9999999999999992,0.9999999999999988,0.9999999999999988,0.9999999999999996,0.999999999999998
max_sprt | alpha=0.05,0.031683514267966166,0.06035705040573185,0.1315156624799615,0.2545982786098447,0.4994229055098053,0.7830269774564912,0.9485710702629196,0.9940449250075728,0.9996866305838656,0.9999999322408732,0.9999999999996086,0.9999999999999984,0.9999999999999992,0.9999999999999982,1.0,0.9999999999999988
bravo    | p=0.7 | alpha=0.05,0.009252032301680318,0.023208775715033627,0.042708782734732366,0.05790800690080972,0.07850604445551453,0.106432094129966,0.14431486861811538,0.19574316737319994,0.2656271657505627,0.4891867848162511,0.8268820037189154,0.9911818907036868,0.9999779368484536,0.9999999985948246,0.9999999999999986,0.9999999999999984
bravo    | p=0.55 | alpha=0.05,9.796099451580141e-05,0.003844999937545504,0.043121628458879006,0.1342106359255298,0.3451826324847516,0.6509744993277067,0.8899781555912443,0.9820738302492128,0.998621229218356,0.999999316404101,0.9999999999903924,0.9999999999999984,0.9999999999999992,0.9999999999999972,0.9999999999999992,0.9999999999999998
clip     | alpha=0.05,0.005399911814494291,0.015728689033778828,0.05128227308155677,0.13116433220122936,0.33727777277916704,0.6519357744490085,0.8952890679255351,0.9841736946034862,0.9988946675635736,0.999999566706736,0.9999999999953516,0.9999999999999988,0.9999999999999986,0.9999999999999974,0.9999999999999996,0.999999999999999
bravo_without_replacement | p=0.7 | alpha=0.05,0.00925919173926928,0.023254452251185786,0.04283851999438927,0.058115540744531034,0.07882755283277011,0.10691543924103317,0.14502109414666847,0.1967462108295904,0.26700779399582303,0.4913951799693552,0.8284486994872672,0.9913092895922566,0.9999783542849284,0.9999999986263076,0.9999999999999988,0.999999999999999
bravo_without_replacement | p=0.55 | alpha=0.05,0.00010719238102036168,0.004206551461634658,0.0470890823512282,0.1452480086941186,0.3662740920055605,0.6734721192984471,0.9016899455627436,0.9848296386801396,0.998901103717674,0.9999995218273904,0.9999999999941562,0.999999999999996,1.0,0.9999999999999982,0.9999999999999984,1.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,0.008746722517034018,0.018586643704084332,0.0369676699345625,0.06769250188137513,0.1661798161147841,0.40403764630658895,0.7215375916283108,0.9286460887983644,0.9910960361848709,0.9999878610107024,0.999999999516136,0.9999999999999988,0.9999999999999988,0.9999999999999986,0.999999999999999,1.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,0.12438453447257836,0.2289737050171279,0.4299809902271494,0.6303646994943091,0.8407368777218029,0.9613312818465586,0.9952997990196492,0.9997352864292904,0.9999934419107054,0.9999999997040214,0.9999999999999972,0.9999999999999988,0.999999999999999,0.999999999999999,0.9999999999999996,0.9999999999999992
