legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.05957031250088085,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,236.0,182.0,147.0,122.0,105.0,91.0
bayesian | a=500 | b=500 | critical_value=0.17773437500064454,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,233.0,187.0,154.0,132.0,114.0,100.0
bayesian | a=1000 | b=1000 | critical_value=0.24023437500051953,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,233.0,184.0,154.0,132.0,114.0,102.0
