legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.07812500000084374,2.9564562088032017e-05,0.004744315793646614,0.04944079398358331,0.11921763245259057,0.23966724652508162,0.4069557319280386,0.593820182951596,0.7615346649029803,0.8822954337373985,0.9839337901880065,0.9990609199825243,0.9999782295513959,0.9999998142761767,0.9999999994634601,0.9999999999995247,1.0000000000000004
bayesian | a=500 | b=500 | critical_value=0.1562500000006875,2.9564562088032017e-05,0.004744315793646614,0.04944079398358331,0.11921763245259057,0.23966724652508162,0.4069557319280386,0.593820182951596,0.7615346649029803,0.8822954337373985,0.9839337901880065,0.9990609199825243,0.9999782295513959,0.9999998142761767,0.9999999994634601,0.9999999999995247,1.0000000000000004
bayesian | a=1000 | b=1000 | critical_value=0.187500000000625,2.9564562088032017e-05,0.004744315793646614,0.04944079398358331,0.11921763245259057,0.23966724652508162,0.4069557319280386,0.593820182951596,0.7615346649029803,0.8822954337373985,0.9839337901880065,0.9990609199825243,0.9999782295513959,0.9999998142761767,0.9999999994634601,0.9999999999995247,1.0000000000000004
