legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,100.00187895359686,100.06496796366575,100.4243001094103,100.94516906632565,101.92658181782113,103.60933928945848,106.27683329352097,110.29532243902261,116.1482387896025,135.1727921604438,163.30501778431955,163.4271480590587,126.37466156874316,110.65450552458442,103.81845510102893,101.12373280562954
bravo    | p=0.55 | alpha=0.30044390869140625,102.27879193718354,116.45948932484947,144.72904588816067,167.19107373579257,196.43401802480585,228.00494077167608,340.531056506679,278.90018574197046,231.44956472267455,174.02779937486787,141.40185081158745,121.7563269988318,110.14406430205791,103.9512295892624,101.22889461600319,100.29450523769512
bravo    | p=0.52 | alpha=0.486567413330078,112.17489784683113,151.6046835378967,197.97004748437965,231.7290187984118,267.7784413183471,396.97033375377066,334.83867743302346,281.6673465082247,243.08121217967692,192.06755428589045,159.78332004460069,137.20188760074376,120.76994719468668,109.79291218019375,103.74161459061628,101.12040634927756
