legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,999.7738787077927,997.7104840818206,991.6035238803497,984.9605036715272,974.1398061968538,957.1704669465333,931.4393238111542,893.5683419218777,839.3085774653597,661.8166868724486,380.45499897285924,163.42714805905817,126.37466156874297,110.65450552458422,103.81845510102833,101.12373280562915
bravo    | p=0.55 | alpha=0.30044390869140625,998.8729749590711,990.2191884356529,961.8936921379275,924.882517111454,852.3198323820865,718.5450896963349,340.53105650667874,278.9001857419703,231.4495647226742,174.02779937486773,141.40185081158705,121.75632699883163,110.14406430205752,103.9512295892622,101.22889461600282,100.29450523769493
bravo    | p=0.52 | alpha=0.486567413330078,999.7461480116267,995.9598876237751,974.0111594899207,933.6631230790058,835.4543929948188,396.97033375377055,334.838677433023,281.66734650822457,243.08121217967675,192.06755428589008,159.78332004459992,137.20188760074336,120.76994719468648,109.79291218019355,103.74161459061568,101.12040634927716
