,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=500 | alpha=0.422453125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.422453125,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
