legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.34830859375,997.7105048875839,983.782671165273,947.2022392686318,904.6052631955349,823.6227055452115,677.0248441323877,323.29480970541545,263.68406131128773,218.94465268053355,163.59015083031477,132.85170736778142,115.73494993170713,106.65749771530305,102.3457688679446,100.65602987073588,100.14025720234098
