legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.019531250009609376,122.27010756744272,179.75695257042682,236.81852971225106,260.7683083001884,277.6987402015193,286.59189935534283,287.3675631870975,280.3737222822859,266.33516254666256,223.58784055419375,178.51978868906153,145.7074898265722,125.02271048892774,112.49752045301405,105.45319459264711,101.99829728464053
