legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05832865464687347,24.592420680396703,30.45833561971074,36.187085496871696,39.94060466956914,44.560799093351065,50.34965515467862,57.65965897946821,66.75584455383154,77.53183531830089,100.19198477646268,112.6722505867283,105.32340864929941,83.29214911596418,60.9790386333263,45.83977848745926,36.42252628465719
bravo    | p=0.55 | alpha=0.080998046875,169.30191794545178,234.16744862089456,268.9061505239462,279.4264780290677,284.7343032095379,284.72282138226916,279.37294509775955,268.75455962987184,253.19645219823852,211.41750254708055,167.82795769029784,134.1856716760048,110.95691344245492,94.52844727217375,82.33678098498379,72.93183747401616
bravo    | p=0.52 | alpha=0.24294531249999998,267.06877151376733,321.8659446832017,338.0854362022696,340.0857687063475,338.12078292436115,332.1147314215606,321.9011840177612,307.3662777781075,288.7036290354848,242.9464064723923,197.67540307971294,162.7574232954107,137.78206659516408,119.42662747225702,105.38366690146692,94.27712147652278
