legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05832865464687347,0.011684265352519724,0.028080673781915068,0.05019574518501936,0.06706571498409554,0.08957891168193229,0.11961764237811123,0.15964171915556685,0.21269713769366075,0.28206660827409075,0.4764238783136294,0.7144122208733107,0.9007182517368043,0.9810934427275481,0.9982650667764407,0.9999313699585901,0.9999989482842648
bravo    | p=0.55 | alpha=0.080998046875,0.0004545103136049767,0.008908595887012793,0.04996509014018236,0.10362341594154324,0.19329365336819318,0.32232433574051295,0.4804795929548475,0.6442152226261867,0.7864101380635099,0.9512578860294495,0.9944258391696038,0.9997049664518786,0.9999932685747639,0.9999999384214835,0.9999999997916357,0.9999999999997633
bravo    | p=0.52 | alpha=0.24294531249999998,0.00016343930540186442,0.0069950635477982045,0.049730240079342056,0.10893214085157049,0.20845476463044055,0.3493876754781276,0.5166289571466978,0.6822031013429317,0.8184176280909918,0.9632730287470527,0.9963617121749478,0.9998361081240053,0.999996863805484,0.9999999762534604,0.9999999999343414,0.9999999999999405
