legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,0.9999999999999997,0.9999999999999993,0.9999999999999997,0.9999999999999994,0.9999999999999997,0.9999999999999996,0.9999999999999997,0.9999999999999996,0.9999999999999993,0.9999999999999994,0.9999999999999997,0.9999999999999994,0.9999999999999994
bravo_without_replacement | p=0.55 | alpha=0.332943115234375,3.662628425547952e-05,0.004682669336004217,0.044570776510695055,0.9999999999999994,0.9999999999999993,0.9999999999999997,0.9999999999999994,0.9999999999999997,0.9999999999999992,0.9999999999999997,0.9999999999999994,0.9999999999999992,0.9999999999999994,0.9999999999999996,0.9999999999999994,0.9999999999999994
bravo_without_replacement | p=0.52 | alpha=0.3544669799804687,7.707498512162242e-05,0.007784759717219358,0.0641480343456135,0.9999999999999994,0.9999999999999994,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.9999999999999992,0.9999999999999997,0.9999999999999996,0.9999999999999992,0.9999999999999994,0.9999999999999997,0.9999999999999994,0.9999999999999994
