legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | min_stop=50 | alpha=0.08490039062499999,231.0,437.0,484.0,490.0,492.0,492.0,494.0,492.0,492.0,482.0,441.0,343.0,255.0,193.0,154.0,124.0
