legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | min_stop=50 | alpha=0.08490039062499999,10474.966011113378,10351.63202736564,9988.793038528418,9558.700863897682,8832.352058601882,7731.321328455089,6273.771614945614,4621.583719651838,3039.8388561286224,928.0483641556591,240.38123694389438,114.08024085880602,85.70406998505132,71.3926547568254,62.535005231953086,57.046278008385165
