legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | alpha=0.05 | n_total=5000,5311.955734354806,4932.842279962394,3091.9300860000353,1435.200707036828,450.75510016892446,125.3826977389579,45.278321757869776
bravo_without_replacement | alpha=0.05 | p=0.55,5350.862533103057,4756.022353285348,2378.1443741706444,914.541066350003,311.0299269685434,155.12748052158148,85.1711155089226
truncated_bayesian | critical_value=0.05 | a=1 | b=1,5316.680210867817,5083.758324507098,3761.5791695193266,2113.9832738391187,759.9458972350958,153.08846175487915,44.25192115895221
bayesian | critical_value=0.05 | a=1 | b=1,3505.3143967975348,2289.287929981246,588.8067764419618,169.12611709884084,69.39740985253158,39.47327755023048,16.80051999599436
max_sprt | alpha=0.05,4923.836047987445,4270.084615118919,2141.790311793452,823.3431380416307,242.83773537648568,86.0967013564094,31.637342953642754
bravo    | alpha=0.05 | p=0.55,5387.625021523404,4897.262031146184,2659.2544902718782,1083.306234444893,357.64982895621927,160.64276819836206,86.53633917951737
