,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,30,8.532809326990361e-10,3.547321777225077e-11,2.4891718524206714e-10,8.532809326990361e-10,1.5509241136876429e-09,2.7862576441800378e-09,4.949694220945033e-09,8.69851360556739e-09,1.512844777630794e-08,2.6048936754610664e-08,7.504672783327695e-08,2.085525614182387e-07,5.603679355401395e-07,1.4589425978674009e-06,3.687711616391022e-06,9.065671561616843e-06,2.1710531591698233e-05
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,32,6.400661679171279e-09,2.6307654074933483e-10,1.86325564025524e-09,6.400661679171279e-09,1.1631963823076305e-08,2.0876683505301254e-08,3.702059487335591e-08,6.489033462411336e-08,1.1247128622935591e-07,1.9283609151297091e-07,5.494508147510461e-07,1.5048660424908112e-06,3.970645569539961e-06,1.011267014050256e-05,2.4902875342841166e-05,5.938075755021736e-05,0.0001372736118074388
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,34,2.6407082079343703e-08,1.0730559368997675e-09,7.67099998381467e-09,2.6407082079343703e-08,4.798198299415022e-08,8.603279980139222e-08,1.522895506655882e-07,2.6624150269759037e-07,4.598842347978685e-07,7.851356592735783e-07,2.2124833218971434e-06,5.972126952337912e-06,1.5473593115662838e-05,3.855027150215421e-05,9.248386926638698e-05,0.00021389636571125212,0.0004773107221239362
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,36,7.936770154075573e-08,3.1885000685737686e-09,2.300692757579044e-08,7.936770154075573e-08,1.441886681949061e-07,2.5828194812137715e-07,4.563768840142264e-07,7.957880333576929e-07,1.3698722872288016e-06,2.3287575461447295e-06,6.490085753775732e-06,1.726530323571445e-05,4.392669562906296e-05,0.00010705035210898577,0.00025019090820843306,0.0005612263614348897,0.001208865243502369
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,38,1.943662088547755e-07,7.719693393990957e-09,5.622352896571523e-08,1.943662088547755e-07,3.5305111206843313e-07,6.317965129739513e-07,1.1143707892290429e-06,1.938075464290119e-06,3.3247734603389756e-06,5.627982776811595e-06,1.5511929670963247e-05,4.0668587617929105e-05,0.00010160121702387925,0.000242199648782888,0.00055143175106358,0.001199707470274875,0.002494266200313569
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,40,4.1156893310537034e-07,1.6160489395647668e-08,1.1880143807888219e-07,4.1156893310537034e-07,7.474615227020663e-07,1.3363027383000225e-06,2.3527708723903614e-06,4.08119062431682e-06,6.977273461599981e-06,1.1760382285508829e-05,3.205660009258626e-05,8.282757409349097e-05,0.00020318589751048738,0.00047377803228149166,0.0010507949215116477,0.0022172084738925936,0.004449253200774695
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,42,7.813477586822316e-07,3.0330872262908764e-08,2.2506321433584188e-07,7.813477586822316e-07,1.4187961660716485e-06,2.534031782755738e-06,4.453572096601444e-06,7.70514996217127e-06,1.3127627230443264e-05,2.2032582833835527e-05,5.939370603351211e-05,0.00015123658126812425,0.00036429026606277795,0.0008308591352195752,0.0017950856098188056,0.0036733862650243625,0.0071145242705556305
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,44,1.3623041006908535e-06,5.22804315934339e-08,3.9157458980492485e-07,1.3623041006908535e-06,2.4733126669209206e-06,4.413130449665286e-06,7.742197012381643e-06,1.3359840408456317e-05,2.2683573475219927e-05,3.790815206375261e-05,0.0001010607825138132,0.00025360204151944453,0.0005998032893402107,0.0013380700603106274,0.002816055838897085,0.0055886053550052404,0.010446405662007378
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,46,2.2185918045055666e-06,8.417110639480283e-08,6.363519659867523e-07,2.2185918045055666e-06,4.027278164504441e-06,7.1788473732952736e-06,1.2571658258894848e-05,2.1636805523149618e-05,3.6610628961549445e-05,6.0921246501317623e-05,0.0001606163983695389,0.0003971991821941586,0.0009224080915294325,0.0020126811767671266,0.004126025845756019,0.007940772170262827,0.014325039760034393
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,48,3.416942997863553e-06,1.2815626796355926e-07,9.77994750303383e-07,3.416942997863553e-06,6.201563072277908e-06,1.1043818579064196e-05,1.9305314148640067e-05,3.313904958793687e-05,5.588004232530115e-05,9.25885425312506e-05,0.00024140454124559546,0.0005883110109843578,0.001341447453444459,0.0028628533301637733,0.005716635506617737,0.010669099152306951,0.018574450116780265
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,51,2.4966447295765612e-06,8.316267846587652e-08,6.840856674032535e-07,2.4966447295765612e-06,4.622617333149995e-06,8.387778404907964e-06,1.4921903627753432e-05,2.6036956294002705e-05,4.457547258070754e-05,7.48985963548261e-05,0.0002001160510510613,0.0004974013047049764,0.0011511939938566773,0.002481445995244619,0.004979102579421001,0.009287616737737515,0.016068297796449183
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,53,4.153908554706906e-06,1.3677825410488264e-07,1.135744141199731e-06,4.153908554706906e-06,7.68990084283276e-06,1.393982892670503e-05,2.4754632088400217e-05,4.3081056235216316e-05,7.350134534194971e-05,0.00012297357619280104,0.00032492615732229724,0.0007958794120811147,0.0018085566007076121,0.003812850644266199,0.007451855889780525,0.013478877380044767,0.022503445148182217
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,55,6.020773324160381e-06,1.9597321942567186e-07,1.6426495776350472e-06,6.020773324160381e-06,1.1144193449774524e-05,2.0181930390060562e-05,3.577526463219382e-05,6.209772386490706e-05,0.00010558120441909513,0.0001758896952084352,0.0004595935328609574,0.0011093505250049716,0.0024750849762688104,0.005103414342320778,0.009714797381712364,0.01703910901358141,0.027450942991724802
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,57,8.254498769045865e-06,2.655922523648474e-07,2.2472514985028027e-06,8.254498769045865e-06,1.527634913248998e-05,2.763825708422238e-05,4.890477788433391e-05,8.46654369671645e-05,0.00014345571279202691,0.00023796187262937663,0.0006148901575974336,0.0014625792094819783,0.0032038372060581226,0.006460792959138036,0.011978621595480762,0.02037190389145409,0.03166959258849109
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,59,1.0925948550870877e-05,3.475041567062461e-07,2.968162609004889e-06,1.0925948550870877e-05,2.02171748672748e-05,3.654165533688582e-05,6.454293505639267e-05,0.0001114460513944818,0.00018818106425690648,0.00031081335445500827,0.0007942230552629902,0.001861598364698318,0.004003685792352786,0.007896082318661643,0.014258394313188058,0.023512282646261654,0.03526886429929682
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,61,1.4081535693548713e-05,4.427136770290144e-07,3.817204000284031e-06,1.4081535693548713e-05,2.6052159603167624e-05,4.7042220068239e-05,8.294066733717642e-05,0.00014283797535088663,0.00024035504231718864,0.00039528440419256676,0.000998852026449848,0.0023070710344460952,0.004871370236598146,0.009395734450152154,0.016524085463902886,0.02641975280107273,0.038238124655884706
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,63,1.775529310616901e-05,5.517835312711095e-07,4.8027419249696035e-06,1.775529310616901e-05,3.284383748140678e-05,5.9248036168117105e-05,0.00010427309502387562,0.00017910498879951747,0.0003003407953142818,0.0004918151822834447,0.0012289608761616993,0.002797105472509614,0.0057984030465323,0.010937234346054134,0.018733190976776223,0.029040089390632007,0.04055293072906451
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,65,2.1972304871950075e-05,6.749636306297392e-07,5.93065031190189e-06,2.1972304871950075e-05,4.063815182674105e-05,7.323684995383351e-05,0.00012866070144578286,0.0002204142471288774,0.0003683343071463228,0.0006005641545760094,0.001484007767951025,0.0033282243088032675,0.006773524923706067,0.01249467513849409,0.020841863229394166,0.03132458385376802,0.04220378050414291
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,67,2.675002068898314e-05,8.122479782079158e-07,7.204691039914998e-06,2.675002068898314e-05,4.9466898696289225e-05,8.906061487004625e-05,0.00015617778758519738,0.00026685197088888624,0.0004443933585133619,0.000721461055782976,0.0017628943499552615,0.0038958567193139015,0.0077839655102451425,0.01404151090055441,0.022809854499794113,0.03323697997511155,0.04320307054326468
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,69,3.209897908102636e-05,9.634105229753337e-07,8.626730637229407e-06,3.209897908102636e-05,5.934907502763286e-05,0.00010674804105538175,0.00018685734495014241,0.0003184327970468284,0.0005284554039041332,0.0008542406593287963,0.002064078629675556,0.004494670348352488,0.008816267091108472,0.015552204325442546,0.0246029670528309,0.03475557448674105,0.04358427099691706
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,71,3.8023375261364875e-05,1.1280344521032993e-06,1.0196912718005897e-05,3.8023375261364875e-05,7.029193837234675e-05,0.0001263066123552006,0.00022069494841429012,0.00037510732771553576,0.0006203521262052741,0.0009984704020236925,0.0023856667352941396,0.005118832677548725,0.009856891385143026,0.01700329242704041,0.026194201063978333,0.03587300398885008,0.04339808211104559
bravo_without_replacement | p=0.55 | alpha=0.061486328124999996,74,2.212074140647988e-05,5.82418366744739e-07,5.67762429916572e-06,2.212074140647988e-05,4.172224001004727e-05,7.639579190161507e-05,0.00013585976951401422,0.0002347401987369725,0.0003941713926000578,0.0006433988658283427,0.0015754429381920482,0.003447747954069166,0.006738563744583021,0.011739714742189893,0.018170936224845235,0.02486695241692419,0.029887517113350064
