,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=20000 | alpha=0.070197265625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=20000 | alpha=0.070197265625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=20000 | alpha=0.070197265625,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=20000 | alpha=0.070197265625,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=20000 | alpha=0.070197265625,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=20000 | alpha=0.070197265625,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=20000 | alpha=0.070197265625,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=20000 | alpha=0.070197265625,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=20000 | alpha=0.070197265625,8,0.0039007830275351323,0.005339066151310507,0.008363804561943178,0.011123338058591621,0.014668761038157702,0.021815277488282367,0.057613421071086406
clip     | n_total=20000 | alpha=0.070197265625,9,0.0039007830275351323,0.005339066151310507,0.008363804561943178,0.011123338058591621,0.014668761038157702,0.021815277488282367,0.057613421071086406
clip     | n_total=20000 | alpha=0.070197265625,10,0.0039007830275351323,0.005339066151310507,0.008363804561943178,0.011123338058591621,0.014668761038157702,0.021815277488282367,0.057613421071086406
clip     | n_total=20000 | alpha=0.070197265625,11,0.0039007830275351323,0.005339066151310507,0.008363804561943178,0.011123338058591621,0.014668761038157702,0.021815277488282367,0.057613421071086406
clip     | n_total=20000 | alpha=0.070197265625,12,0.00584961335515609,0.008219805255389512,0.013370525298293134,0.018205251521064055,0.024546432194807705,0.03761642998744433,0.10503942629878654
clip     | n_total=20000 | alpha=0.070197265625,13,0.00584961335515609,0.008219805255389512,0.013370525298293134,0.018205251521064055,0.024546432194807705,0.03761642998744433,0.10503942629878654
clip     | n_total=20000 | alpha=0.070197265625,14,0.00584961335515609,0.008219805255389512,0.013370525298293134,0.018205251521064055,0.024546432194807705,0.03761642998744433,0.10503942629878654
clip     | n_total=20000 | alpha=0.070197265625,15,0.007675818541178232,0.011023004928823955,0.018480783820187988,0.02562389111447836,0.035118281698714095,0.054926590131823855,0.157333939869742
clip     | n_total=20000 | alpha=0.070197265625,16,0.007675818541178232,0.011023004928823955,0.018480783820187988,0.02562389111447836,0.035118281698714095,0.054926590131823855,0.157333939869742
clip     | n_total=20000 | alpha=0.070197265625,17,0.007675818541178232,0.011023004928823955,0.018480783820187988,0.02562389111447836,0.035118281698714095,0.054926590131823855,0.157333939869742
clip     | n_total=20000 | alpha=0.070197265625,18,0.009181683367667788,0.013423329124476455,0.023070694695541558,0.032462584145387025,0.04507520770868436,0.07161420475494658,0.20807708260723567
clip     | n_total=20000 | alpha=0.070197265625,19,0.009181683367667788,0.013423329124476455,0.023070694695541558,0.032462584145387025,0.04507520770868436,0.07161420475494658,0.20807708260723567
clip     | n_total=20000 | alpha=0.070197265625,20,0.009181683367667788,0.013423329124476455,0.023070694695541558,0.032462584145387025,0.04507520770868436,0.07161420475494658,0.20807708260723567
clip     | n_total=20000 | alpha=0.070197265625,21,0.01037411970027075,0.015397130536227021,0.027029730559037873,0.03851667662670459,0.05408115524964643,0.08706391076319137,0.2553630385743235
clip     | n_total=20000 | alpha=0.070197265625,22,0.01037411970027075,0.015397130536227021,0.027029730559037873,0.03851667662670459,0.05408115524964643,0.08706391076319137,0.2553630385743235
clip     | n_total=20000 | alpha=0.070197265625,23,0.01037411970027075,0.015397130536227021,0.027029730559037873,0.03851667662670459,0.05408115524964643,0.08706391076319137,0.2553630385743235
clip     | n_total=20000 | alpha=0.070197265625,24,0.0113038745656956,0.016995311482157622,0.030392287761089865,0.043794117273427746,0.06210226824037025,0.10114869582067249,0.29875325621697135
clip     | n_total=20000 | alpha=0.070197265625,25,0.0113038745656956,0.016995311482157622,0.030392287761089865,0.043794117273427746,0.06210226824037025,0.10114869582067249,0.29875325621697135
clip     | n_total=20000 | alpha=0.070197265625,26,0.0113038745656956,0.016995311482157622,0.030392287761089865,0.043794117273427746,0.06210226824037025,0.10114869582067249,0.29875325621697135
clip     | n_total=20000 | alpha=0.070197265625,27,0.012024801501845669,0.01828220575942973,0.03323249792881063,0.048369227073991446,0.0692069795543862,0.11391866260637601,0.33835021399649956
clip     | n_total=20000 | alpha=0.070197265625,28,0.012024801501845669,0.01828220575942973,0.03323249792881063,0.048369227073991446,0.0692069795543862,0.11391866260637601,0.33835021399649956
clip     | n_total=20000 | alpha=0.070197265625,29,0.013142455941706628,0.02027419974659654,0.037592192588647017,0.05532432516352956,0.07986657554494378,0.13257970291217006,0.389925849919779
clip     | n_total=20000 | alpha=0.070197265625,30,0.013142455941706628,0.02027419974659654,0.037592192588647017,0.05532432516352956,0.07986657554494378,0.13257970291217006,0.389925849919779
clip     | n_total=20000 | alpha=0.070197265625,31,0.013142455941706628,0.02027419974659654,0.037592192588647017,0.05532432516352956,0.07986657554494378,0.13257970291217006,0.389925849919779
clip     | n_total=20000 | alpha=0.070197265625,32,0.013869532763529473,0.021619940312639124,0.04068178330135723,0.060383146521102944,0.08778836540848656,0.14677513163321956,0.4294153161710881
clip     | n_total=20000 | alpha=0.070197265625,33,0.013869532763529473,0.021619940312639124,0.04068178330135723,0.060383146521102944,0.08778836540848656,0.14677513163321956,0.4294153161710881
clip     | n_total=20000 | alpha=0.070197265625,34,0.013869532763529473,0.021619940312639124,0.04068178330135723,0.060383146521102944,0.08778836540848656,0.14677513163321956,0.4294153161710881
clip     | n_total=20000 | alpha=0.070197265625,35,0.014399907707269488,0.022639398717845538,0.04313698290204861,0.06450924617416079,0.09439002159720761,0.15888421166033756,0.46332070313101587
clip     | n_total=20000 | alpha=0.070197265625,36,0.014399907707269488,0.022639398717845538,0.04313698290204861,0.06450924617416079,0.09439002159720761,0.15888421166033756,0.46332070313101587
clip     | n_total=20000 | alpha=0.070197265625,37,0.015197273457365688,0.024169696331774432,0.046791718925013825,0.07059207052507915,0.10399530350700444,0.1760441810204881,0.5061444851148064
clip     | n_total=20000 | alpha=0.070197265625,38,0.015197273457365688,0.024169696331774432,0.046791718925013825,0.07059207052507915,0.10399530350700444,0.1760441810204881,0.5061444851148064
clip     | n_total=20000 | alpha=0.070197265625,39,0.015197273457365688,0.024169696331774432,0.046791718925013825,0.07059207052507915,0.10399530350700444,0.1760441810204881,0.5061444851148064
clip     | n_total=20000 | alpha=0.070197265625,40,0.015705160039062853,0.025181967760291205,0.04932779611830105,0.07492438616154594,0.11098513972397239,0.1888264747444614,0.5382511845578067
clip     | n_total=20000 | alpha=0.070197265625,41,0.015705160039062853,0.025181967760291205,0.04932779611830105,0.07492438616154594,0.11098513972397239,0.1888264747444614,0.5382511845578067
