legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,35.0,45.0,55.0,60.0,65.0,75.0,85.0,95.0,110.0,145.0,170.0,160.0,120.0,85.0,65.0,55.0
bravo_without_replacement | p=0.55 | alpha=0.05,245.0,345.0,395.0,405.0,410.0,410.0,405.0,395.0,375.0,310.0,245.0,195.0,155.0,130.0,115.0,105.0
bravo_without_replacement | p=0.51 | alpha=0.05,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,495.0,495.0,495.0,485.0,460.0,425.0,385.0
