legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,25.0,30.0,35.0,35.0,40.0,45.0,50.0,55.0,60.0,75.0,80.0,75.0,60.0,50.0,40.0,35.0
bravo_without_replacement | p=0.55 | alpha=0.05,180.0,260.0,300.0,320.0,320.0,320.0,320.0,300.0,285.0,230.0,180.0,150.0,125.0,105.0,95.0,85.0
bravo_without_replacement | p=0.51 | alpha=0.05,490.0,495.0,495.0,495.0,495.0,495.0,490.0,490.0,490.0,485.0,485.0,475.0,455.0,430.0,395.0,355.0
