,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.03124697494506836,10,0.010680725667193672,0.0044694268773574075,0.0076343282369522964,0.010680725667193672,0.012559068143373663,0.014712484377515257,0.017172755224319568,0.01997419531158037,0.023153716420912424,0.026750873472359837,0.035369659369994165,0.04620019152775961,0.059653189510455465,0.07617670729307278,0.096249429410222,0.12037028688104433,0.14904356605274283
max_sprt | alpha=0.03124697494506836,15,0.0013587676912412486,0.00041647422690619686,0.0008633325046759424,0.0013587676912412486,0.0016891282115706376,0.0020875491567709506,0.002565284565378109,0.003134884263046414,0.003810233385711494,0.004606568489248224,0.00662978316542677,0.009351971849361538,0.012936891053363068,0.01755678980768493,0.0233795879416891,0.030549940668611844,0.03916325900725329
max_sprt | alpha=0.03124697494506836,20,0.0031347473684539442,0.000830177901192955,0.0018896078728125973,0.0031347473684539442,0.003989604384259371,0.00503863488393817,0.0063157915671943725,0.007858563434450776,0.009707792447429014,0.01190732717732325,0.017544292366830742,0.025154226503897363,0.035110559238873296,0.04772077000987374,0.06315368121085052,0.0813517821003408,0.10193636859246694
max_sprt | alpha=0.03124697494506836,25,0.0032882966662710913,0.0007652615010680611,0.0018939869260879533,0.0032882966662710913,0.004268427691353027,0.005487258386921136,0.006987373316692424,0.008814842020571036,0.01101841008219111,0.013648341411808854,0.02038627918979924,0.02939230164347592,0.04091367798256559,0.05497879509015992,0.07128610258199114,0.08910628819639548,0.10722796154441704
max_sprt | alpha=0.03124697494506836,30,0.0003471289174720974,5.93246178666195e-05,0.00017793464205190785,0.0003471289174720974,0.0004760686947431864,0.0006452148850801322,0.0008643502600446813,0.0011447448442766144,0.0014991068033425787,0.0019414291150750993,0.0031505007431207334,0.004894870438983169,0.007282547232880635,0.010372699911697203,0.01413332621825717,0.01839855865337553,0.022839098474069546
max_sprt | alpha=0.03124697494506836,35,0.0007955445564150588,0.00011736507325038522,0.0003867506517642626,0.0007955445564150588,0.001117157018136571,0.0015474383234272767,0.0021147779478846635,0.002852054108490447,0.0037963680374378463,0.004988378238108329,0.0082883942133009,0.013089893284825807,0.01965126535532419,0.028031385249968788,0.03795468098571675,0.04870174129845303,0.059081568757885915
max_sprt | alpha=0.03124697494506836,40,0.0008623869772490685,0.00011171212899447038,0.0004004857163845112,0.0008623869772490685,0.0012352970089991456,0.0017418818249096812,0.0024185301219520417,0.0033072082529401843,0.004454768674096157,0.005911579372561408,0.009958040242666125,0.01581463772766132,0.023675355133030554,0.033385391047143026,0.04428094809569727,0.05512162397311279,0.06419837535134107
max_sprt | alpha=0.03124697494506836,45,0.0008236043420109482,9.375682686115652e-05,0.00036549503466895984,0.0008236043420109482,0.001203150139528578,0.0017267225294109747,0.0024352224450084167,0.0033756862376280506,0.004600122189060705,0.006163391047544757,0.010519620339584567,0.016789161181101287,0.02504630332791063,0.03488763821746732,0.045289487481008445,0.05464032148537386,0.061030650198694636
max_sprt | alpha=0.03124697494506836,50,0.0007488690594469353,7.491773321137054e-05,0.0003175837830007213,0.0007488690594469353,0.0011156533109108525,0.0016295770674709623,0.002334312729917442,0.0032800308220296767,0.00452176720590161,0.006116557168130271,0.010576493556296815,0.016960804850656482,0.02520912650254452,0.03467839321897332,0.04404939696074626,0.05149190949924585,0.05513904593233537
max_sprt | alpha=0.03124697494506836,55,0.0006644753355165689,5.840977251404602e-05,0.00026927816626949326,0.0006644753355165689,0.0010095572822902635,0.001500803782180699,0.002183626397424045,0.003110231817451025,0.004337544567626093,0.005923617969511724,0.010376740860012985,0.016719272504754464,0.024756637949147287,0.03362962327572824,0.04179292965985755,0.047327887034369305,0.04857811866799064
max_sprt | alpha=0.03124697494506836,60,0.0005816099858111008,4.49132586532608e-05,0.00022521312724575946,0.0005816099858111008,0.0009012074042854935,0.0013635625712337218,0.0020151522763062857,0.002909537519916667,0.004104877896657709,0.0056596529939746286,0.01004387942512813,0.016259228458590746,0.023983857958820413,0.03217001955957398,0.03911063012489584,0.04290186969097527,0.042202915698383144
