legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.023437500000953126,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,673.0,466.0,348.0,271.0,220.0,183.0,155.0
bayesian | a=500 | b=500 | critical_value=0.08007812500083983,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,653.0,479.0,369.0,300.0,249.0,213.0,184.0
bayesian | a=1000 | b=1000 | critical_value=0.125976562500748,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,655.0,484.0,381.0,308.0,260.0,221.0,193.0
