legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.023437500000953126,750.0,750.0,750.0,750.0,730.0,468.0,341.0,268.0,220.0,164.0,130.0,109.0,94.0,81.0,73.0,66.0
bayesian | a=500 | b=500 | critical_value=0.08007812500083983,750.0,750.0,750.0,750.0,704.0,505.0,396.0,327.0,280.0,217.0,176.0,150.0,129.0,115.0,105.0,95.0
bayesian | a=1000 | b=1000 | critical_value=0.125976562500748,750.0,750.0,750.0,750.0,701.0,520.0,413.0,342.0,296.0,229.0,191.0,163.0,143.0,127.0,112.0,102.0
