legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.023437500000953126,250.0,445.0,563.0,588.0,594.0,584.0,557.0,514.0,450.0,323.0,239.0,187.0,153.0,128.0,111.0,96.0
bayesian | a=500 | b=500 | critical_value=0.08007812500083983,422.0,592.0,637.0,641.0,635.0,619.0,586.0,542.0,481.0,359.0,280.0,227.0,190.0,164.0,141.0,127.0
bayesian | a=1000 | b=1000 | critical_value=0.125976562500748,471.0,623.0,655.0,655.0,647.0,629.0,596.0,552.0,492.0,373.0,292.0,240.0,201.0,175.0,153.0,137.0
