legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,50.0,60.0,70.0,80.0,80.0,90.0,100.0,120.0,130.0,180.0,330.0,360.0,210.0,140.0,100.0,80.0
bravo    | p=0.55 | alpha=0.05,160.0,200.0,240.0,270.0,310.0,350.0,400.0,470.0,480.0,360.0,280.0,230.0,190.0,160.0,140.0,120.0
bravo    | p=0.51 | alpha=0.05,220.0,230.0,260.0,280.0,290.0,300.0,310.0,320.0,330.0,360.0,390.0,420.0,470.0,500.0,460.0,410.0
