legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.006713867188486572,120.0,255.0,385.0,425.0,440.0,445.0,445.0,440.0,425.0,370.0,280.0,205.0,150.0,120.0,95.0,80.0
