legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.006713867188486572,0.002084431061699047,0.013339546158754456,0.04968137806417944,0.09474744354500049,0.17209737157832886,0.28930302957500403,0.44185551914746957,0.6091504910475664,0.7616152970862667,0.9458059721738635,0.9942307723611273,0.9997392278600349,0.9999954097019876,0.9999999711892777,0.9999999999416108,0.9999999999999657
