,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.27416406249999997,500,0.0207190548527197,8.12475113768202e-06,0.0016123984427528753,0.0207190548527197,0.056333192357958306,0.12852346980629242,0.24822986270593952,0.41057882185249517,0.5905381986331917,0.7533838301720827,0.9454935326804196,0.9942775850887541,0.9997361856277044,0.9999950200051105,0.9999999642069309,0.9999999999098288,0.9999999999999283
clip     | alpha=0.27416406249999997,1000,0.013986106859696812,4.3534393747553104e-08,0.00029885197033997784,0.013986106859696812,0.05318953660869516,0.13880363209982094,0.25235622191730617,0.32619295817356897,0.30782139070176084,0.21896705004889125,0.053863131496995835,0.005719592427377612,0.00026381231143905677,4.979994668210488e-06,3.579306880658866e-08,9.01709617269563e-11,7.213531880722918e-14
clip     | alpha=0.27416406249999997,1500,0.008161265541358556,2.0798837441123137e-10,5.076294267657994e-05,0.008161265541358556,0.0410389965392379,0.1133177909193402,0.17478195007879965,0.15404116527582246,0.07987358314171514,0.02520860585616353,0.0006385700393618368,2.821823993921631e-06,2.0608511604131757e-09,2.2102262420727335e-13,3.0198211737822064e-18,4.429781525269101e-24,5.65320081483114e-31
clip     | alpha=0.27416406249999997,2000,0.006407204713025302,1.5784326759516825e-12,1.285639094933578e-05,0.006407204713025302,0.039797195519106966,0.10753523895833317,0.12900106176903547,0.07056413367779878,0.018200297155160534,0.0022956341480003003,4.748379894836811e-06,6.598221597157283e-10,5.44304289879205e-15,2.218697419143304e-21,3.5809741381160656e-29,1.7438734271867424e-38,1.8274414679727387e-49
