legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.006591796875986816,499.76722810920165,497.76113499144134,487.8186095555572,459.8067219038698,403.54967395659,346.8438163304294,295.7701973661137,252.61160078456626,217.01688668753863,164.18251728326055,129.09197315068386,105.55372934835422,89.51691060657019,78.54000433245791,71.10255302378451,66.22169410614217
max_sprt | min_stop=50 | alpha=0.141484375,498.77753865829783,493.21198593176763,480.1721882479641,466.4938963009116,443.58529997843584,405.4769152038377,345.27437491960967,272.2055832580592,216.25582617493384,148.3480090539652,111.35404159011391,89.88351624937704,77.04823378622639,69.36348510644214,64.85687069711946,62.329066403351796
bravo    | p=0.7 | min_stop=50 | alpha=1,497.89280981330137,491.31653998815597,480.15489215749693,470.9730457607318,458.43354655233367,441.69818492420393,419.8766281131235,392.1007844399894,357.6587071202015,268.5512369704564,166.60491189605094,103.34060946080295,79.26394121841008,68.7367688947704,63.84085236884234,61.58053454022063
bravo    | p=0.55 | min_stop=50 | alpha=0.22227198910713197,499.3237136959585,494.77150786583326,481.0535628982875,464.7460357591925,435.7429882064879,387.04911408516784,316.6078330695111,249.46065596986838,202.81583557909698,145.70815571813137,113.49274265539269,93.77315413201352,81.08076917183504,72.72071976128385,67.25984963640781,63.83534259327097
clip     | min_stop=50 | alpha=0.1883125,498.77753854958667,493.2113543783033,480.132028755636,466.28405616409174,442.7501788991538,402.9950765914074,340.3987983218805,267.95678768318487,214.01264591586914,147.95929304238678,111.3239786693809,89.88275031631892,77.04822929002611,69.36348510238989,64.85687069711913,62.329066403351796
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,497.892809813308,491.316540085776,480.1549083209545,470.90296743627965,452.405830379598,424.85776624836257,399.9777985838009,365.63829836759817,330.44867106030057,245.8963603784584,162.09272364122302,104.68070579090315,79.41157445694714,68.74389512698896,63.84100677624951,61.580535566619815
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,499.87949194081426,497.88633683417015,485.8383046704828,464.4340082669854,415.25012672102315,343.92579512459105,284.91350569583716,241.0850440077087,208.0141980207048,161.83030576352425,131.58138951302186,110.76884805569985,96.02113769362026,85.30697907870211,77.35149953003818,71.40197690718301
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.3909362664794922,497.79201449863814,490.18247565273805,475.4119903748861,461.7297608114282,440.9118858519989,409.3212722150975,361.8940260812845,295.7361190950162,228.689043953844,148.61121476539714,108.21930082763798,86.38501164917828,74.12668244330706,67.20950932748485,63.425737145783955,61.48269178741646
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.02539062500949219,498.7775385497793,493.21139087804994,480.14111473487014,466.3597820129935,443.1778018930063,404.54908617759116,343.3168176336286,270.4857350016166,215.35992524640992,148.09094491023075,111.32731135118156,89.8827632587681,77.04822929397652,69.36348510238993,64.85687069711913,62.329066403351796
