legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.03271484375093457,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,396.0,284.0,217.0,175.0,146.0,123.0,106.0
bayesian | a=500 | b=500 | critical_value=0.11132812500077732,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,397.0,300.0,239.0,196.0,168.0,146.0,127.0
bayesian | a=1000 | b=1000 | critical_value=0.16699218750066602,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,397.0,302.0,244.0,204.0,173.0,151.0,133.0
