legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.03271484375093457,499.90660557313765,498.1666252257327,489.94818399635915,479.2261938309358,460.94605564332835,433.4186616271085,396.8953343989097,354.0884422271469,309.39987590521304,230.47329319885608,175.65047647449765,140.16955619730365,116.2405222218828,99.1402948458117,86.34311216833588,76.42371041566709
bayesian | a=500 | b=500 | critical_value=0.11132812500077732,499.972132125349,498.92614343303,492.51371874992907,483.36720056900566,467.1494517551408,442.16008979899595,408.6093684179437,369.0813605649887,327.70521465095163,254.06499785910785,201.5205269756343,166.02699403906587,141.07138292601798,122.64025590037102,108.49227745435542,97.28484906206484
bayesian | a=1000 | b=1000 | critical_value=0.16699218750066602,499.9778418160583,499.0234762323673,492.89499282614935,484.0249184908823,468.20750637269964,443.7691730841363,410.9321914560861,372.24919379298757,331.75972131442643,259.54964026854844,207.5978967995409,172.08038119347495,146.8886784193769,128.2212031742732,113.8636341674035,102.453700380185
