legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.03271484375093457,167.0,249.0,294.0,307.0,311.0,309.0,297.0,280.0,257.0,203.0,159.0,129.0,108.0,94.0,83.0,72.0
bayesian | a=500 | b=500 | critical_value=0.11132812500077732,265.0,336.0,359.0,361.0,357.0,344.0,332.0,312.0,288.0,233.0,188.0,158.0,133.0,117.0,105.0,95.0
bayesian | a=1000 | b=1000 | critical_value=0.16699218750066602,290.0,355.0,371.0,371.0,365.0,355.0,341.0,316.0,292.0,242.0,196.0,163.0,141.0,123.0,111.0,99.0
