legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.03271484375093457,0.00029740086075404846,0.007682172278796527,0.0491891397362556,0.10623164369388534,0.20301791803385444,0.3420096530642109,0.5093518206876628,0.6770226219467782,0.8159886357549754,0.963659547846166,0.9965949641615685,0.9998605020548016,0.9999976812560551,0.9999999855377942,0.9999999999690284,0.9999999999999796
bayesian | a=500 | b=500 | critical_value=0.11132812500077732,0.00012506552799646846,0.00643019602175865,0.04939055066645467,0.1107809940680588,0.2150596192194471,0.3626501595225835,0.5358219718767648,0.7035350316644734,0.8370738635594942,0.9704805511634124,0.9974973650155342,0.9999081271773722,0.9999986414578332,0.9999999925062004,0.999999999985881,0.9999999999999932
bayesian | a=1000 | b=1000 | critical_value=0.16699218750066602,0.00010969724877903118,0.00634786767987599,0.0499280222920594,0.1123831281086015,0.2182559744926888,0.3674709356796551,0.5415359815712103,0.7089412683501674,0.8411831609313107,0.9717181847037606,0.9976519402491172,0.9999158850062608,0.9999987907305256,0.999999993541092,0.9999999999882696,0.999999999999994
