legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,499.89950191017476,498.98252919472833,496.2704334937295,493.32457281858393,488.53754068329914,481.06194523615164,469.8076540661459,453.4476742775862,430.49673000831814,359.73726648495045,260.3198959743089,171.51883158256547,127.10215282187394,110.6668525214043,103.81853447873063,101.12373287106466
bravo_without_replacement | p=0.55 | alpha=0.1533438415527344,499.87679803083927,497.8252438814369,486.5363991545502,467.88455089332274,429.5011126014412,371.3408892848345,311.82250577041356,265.91144054451956,232.36524429548268,187.09441922596187,158.0763192064267,136.84782820026697,120.73081081550242,109.79077613931189,103.74156201416393,101.12040583450536
bravo_without_replacement | p=0.52 | alpha=0.20275788855552673,499.9972890663054,499.6637131610998,492.6376804088862,472.6591067571161,430.30614208277797,377.68157276335245,333.33220558484106,299.0513273641178,271.1055955976866,230.48275080631257,204.5015983420088,187.44230578741968,172.12432264532367,154.41589210865124,135.68680449305404,119.58583737062355
