,0.7,0.58,0.52
0.005,0.0033962239735110993,0.0033962239735110993,0.0033962239735110993
0.01263157894736842,0.009627589848044071,0.009627589848044071,0.009627589848044071
0.02026315789473684,0.016168676697658625,0.016168676697658625,0.016168676697658625
0.027894736842105264,0.022879599766162367,0.022879599766162367,0.022879599766162367
0.035526315789473684,0.02967070223332641,0.02967070223332641,0.02967070223332641
0.0431578947368421,0.036573516458585,0.036573516458585,0.036573516458585
0.05078947368421052,0.04344695387329033,0.04344695387329033,0.04344695387329033
0.05842105263157894,0.05045107614658329,0.05045107614658329,0.05045107614658329
0.06605263157894736,0.05740792425217669,0.05740792425217669,0.05740792425217669
0.0736842105263158,0.06434209349293779,0.06434209349293779,0.06434209349293779
0.08131578947368422,0.07138836684767765,0.07138836684767765,0.07138836684767765
0.08894736842105264,0.0784397152285753,0.0784397152285753,0.0784397152285753
0.09657894736842106,0.08547308833931523,0.08547308833931523,0.08547308833931523
0.10421052631578948,0.09246897440909976,0.09246897440909976,0.09246897440909976
0.1118421052631579,0.09955784278514174,0.09955784278514174,0.09955784278514174
0.11947368421052632,0.10662308608532582,0.10662308608532582,0.10662308608532582
0.12710526315789472,0.11384011191109339,0.11384011191109339,0.11384011191109339
0.13473684210526315,0.12096882243581619,0.12096882243581619,0.12096882243581619
0.1423684210526316,0.12792474834172546,0.12792474834172546,0.12792474834172546
0.15,0.1350342301708633,0.1350342301708633,0.1350342301708633
