,0.7,0.58,0.52
0.005,0.9975402745427618,0.002696970913639183,2.6611444683766485e-08
0.01263157894736842,0.9999563420862766,0.04502535600958799,6.612889583704274e-06
0.02026315789473684,0.999996366790443,0.12648662870160993,7.090297915673973e-05
0.027894736842105264,0.9999994214718525,0.22049566159749012,0.0003008031527400635
0.035526315789473684,0.9999998670678771,0.31221586299345544,0.0008221455698408941
0.0431578947368421,0.9999999597535314,0.3946817358177234,0.0017393786078537163
0.05078947368421052,0.9999999861725861,0.46890825367223066,0.0031625568735642574
0.05842105263157894,0.9999999952300261,0.5397526795121571,0.005317562776231619
0.06605263157894736,0.9999999981082178,0.5981593169545016,0.008064926520865722
0.0736842105263158,0.9999999990241962,0.6420128249652195,0.011182938166630633
0.08131578947368422,0.9999999995254111,0.6843047919694013,0.015128046285813742
0.08894736842105264,0.9999999997444451,0.719106108372994,0.019583803583060624
0.09657894736842106,0.9999999998614197,0.7505867931733767,0.02477583148495119
0.10421052631578948,0.9999999999241905,0.7788237325652048,0.030695840039763913
0.1118421052631579,0.9999999999584331,0.8043605167671155,0.037427037427905915
0.11947368421052632,0.9999999999754909,0.8256444867516223,0.044611884327050426
0.12710526315789472,0.9999999999854545,0.8438413333878788,0.05202956413080218
0.13473684210526315,0.9999999999898483,0.858570674787844,0.059871506327571766
0.1423684210526316,0.9999999999939486,0.8736281935523503,0.0685590929594505
0.15,0.9999999999961338,0.8861186115821679,0.07744296135438784
