,0.7,0.58,0.52
0.005,0.9999938925250659,0.2500214664904819,0.01236518786057505
0.01263157894736842,0.9999966658808843,0.31991762414656355,0.025864567226991365
0.02026315789473684,0.9999975190023531,0.36244906443580543,0.0381739509954212
0.027894736842105264,0.9999980917915396,0.39400538402460106,0.04945459497591344
0.035526315789473684,0.9999984031282882,0.4192163001758938,0.06001846057528218
0.0431578947368421,0.9999986093022115,0.4410330861628946,0.07050755566259721
0.05078947368421052,0.9999988368974703,0.4599763838733635,0.08035459077218089
0.05842105263157894,0.9999989482842648,0.4764238783136294,0.08957891168193229
0.06605263157894736,0.999999020507784,0.49102732667751353,0.09805698448763732
0.0736842105263158,0.9999991141743478,0.5063792634105692,0.10920608123787602
0.08131578947368422,0.999999180930456,0.5168099019007597,0.1153392431238593
0.08894736842105264,0.9999992259065815,0.5302996714656615,0.12608909518834585
0.09657894736842106,0.999999291588023,0.5407878410787422,0.13414407628750719
0.10421052631578948,0.9999993266200845,0.5526097375178989,0.14422594013871895
0.1118421052631579,0.9999993564166827,0.558894358807825,0.14744459889400002
0.11947368421052632,0.9999994393600383,0.5725354039811955,0.1616253503119774
0.12710526315789472,0.9999994603015793,0.5793518234498636,0.1663865420716337
0.13473684210526315,0.9999994892374426,0.5890630908625564,0.1768754954372666
0.1423684210526316,0.9999995149083072,0.5986565819910391,0.1868719244873955
0.15,0.9999995304872644,0.6042069697844646,0.1908805354310949
