true_p,sample_number,0.9,0.925,0.95,0.955,0.9573631578947368,0.9597263157894736,0.9620894736842105,0.9644526315789473,0.9668157894736842,0.969178947368421,0.9715421052631579,0.9739052631578947,0.9762684210526316,0.9786315789473684,0.9809947368421053,0.9833578947368421,0.9857210526315789,0.9880842105263158,0.9904473684210526,0.9928105263157895,0.9951736842105263,0.9975368421052632,0.9999
0.5,15,3.0517578125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,16,0.0,1.52587890625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,17,0.00011444091796875,0.0,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,18,0.0,6.103515625e-05,0.0,0.0,0.0,0.0,0.0,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,19,0.0002574920654296875,0.0,3.24249267578125e-05,3.24249267578125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,20,0.0,0.00014495849609375,0.0,0.0,1.621246337890625e-05,1.621246337890625e-05,1.621246337890625e-05,1.71661376953125e-05,1.71661376953125e-05,1.71661376953125e-05,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,0.0,0.0,0.0
0.5,21,0.00045299530029296875,0.0,8.106231689453125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58306884765625e-06,8.58306884765625e-06,9.059906005859375e-06,9.059906005859375e-06,0.0,0.0,0.0,0.0,4.76837158203125e-07,0.0,0.0,0.0,0.0
0.5,22,0.0,0.00026702880859375,0.0,4.0531158447265625e-05,4.458427429199219e-05,4.458427429199219e-05,4.458427429199219e-05,4.506111145019531e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.5299530029296875e-06,4.76837158203125e-06,0.0,0.0,0.0,2.384185791015625e-07,0.0,0.0,0.0
0.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2530555725097656e-05,2.2530555725097656e-05,2.467632293701172e-05,2.467632293701172e-05,0.0,0.0,0.0,0.0,2.384185791015625e-06,2.384185791015625e-06,0.0,0.0,1.1920928955078125e-07,0.0,0.0
0.5,24,0.00034421682357788086,0.0,7.802248001098633e-05,8.815526962280273e-05,9.018182754516602e-05,9.018182754516602e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.245737075805664e-05,1.245737075805664e-05,1.3589859008789062e-05,0.0,0.0,0.0,1.2516975402832031e-06,1.3113021850585938e-06,0.0,5.960464477539063e-08,0.0
0.5,25,0.0,0.0002111196517944336,0.0,0.0,0.0,0.0,4.509091377258301e-05,4.5239925384521484e-05,5.08725643157959e-05,5.08725643157959e-05,5.194544792175293e-05,0.0,0.0,0.0,0.0,6.854534149169922e-06,7.450580596923828e-06,7.450580596923828e-06,0.0,0.0,6.854534149169922e-07,0.0,0.0
0.5,26,0.0005610734224319458,0.0,0.00014768540859222412,0.00015275180339813232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5972723960876465e-05,2.9161572456359863e-05,2.9161572456359863e-05,0.0,0.0,0.0,0.0,4.06801700592041e-06,0.0,0.0,0.0,0.0
0.5,27,0.0,0.00035437941551208496,0.0,0.0,7.700920104980469e-05,7.700920104980469e-05,8.828192949295044e-05,8.842349052429199e-05,9.12398099899292e-05,0.0,0.0,0.0,0.0,0.0,1.4863908290863037e-05,1.6614794731140137e-05,1.691281795501709e-05,0.0,0.0,2.0489096641540527e-06,0.0,1.7881393432617188e-07,0.0
0.5,28,0.0007744058966636658,0.0,0.00023115426301956177,0.0,0.0,0.0,0.0,0.0,0.0,4.56199049949646e-05,4.595518112182617e-05,5.244836211204529e-05,5.4076313972473145e-05,0.0,0.0,0.0,0.0,8.456408977508545e-06,0.0,0.0,1.1138617992401123e-06,0.0,0.0
0.5,29,0.0,0.0005027800798416138,0.0,0.0001171603798866272,0.00013685598969459534,0.00013685598969459534,0.0001424923539161682,0.0,0.0,0.0,0.0,0.0,0.0,2.7038156986236572e-05,3.093108534812927e-05,3.18232923746109e-05,0.0,0.0,4.785135388374329e-06,5.306676030158997e-06,0.0,0.0,0.0
0.5,30,0.0009912820532917976,0.0,0.0,0.0,0.0,0.0,0.0,7.130764424800873e-05,7.218774408102036e-05,8.35927203297615e-05,8.391123265028e-05,0.0,0.0,0.0,0.0,0.0,1.6004778444766998e-05,1.8118880689144135e-05,0.0,0.0,2.977438271045685e-06,3.241002559661865e-07,0.0
0.5,31,0.0,0.0,0.00016439659520983696,0.00019479496404528618,0.00020486442372202873,0.00020486442372202873,0.0,0.0,0.0,0.0,0.0,4.357891157269478e-05,4.409626126289368e-05,5.085580050945282e-05,5.288189277052879e-05,0.0,0.0,0.0,1.054815948009491e-05,0.0,0.0,0.0,4.656612873077393e-10
