,0.7,0.58,0.52
0.005,1.303392995381422e-10,1.303392995381422e-10,1.303392995381422e-10
0.01263157894736842,8.198104227368724e-08,8.198104227368724e-08,8.198104227368724e-08
0.02026315789473684,1.4078881578957113e-06,1.4078881578957113e-06,1.4078881578957113e-06
0.027894736842105264,8.229245793462327e-06,8.229245793462327e-06,8.229245793462327e-06
0.035526315789473684,2.865131602772354e-05,2.865131602772354e-05,2.865131602772354e-05
0.0431578947368421,7.362784336828678e-05,7.362784336828678e-05,7.362784336828678e-05
0.05078947368421052,0.00015755445710114436,0.00015755445710114436,0.00015755445710114436
0.05842105263157894,0.00030539220538040033,0.00030539220538040033,0.00030539220538040033
0.06605263157894736,0.0005236916178437337,0.0005236916178437337,0.0005236916178437337
0.0736842105263158,0.0008093707011699705,0.0008093707011699705,0.0008093707011699705
0.08131578947368422,0.0012072214047334894,0.0012072214047334894,0.0012072214047334894
0.08894736842105264,0.0017090024485881975,0.0017090024485881975,0.0017090024485881975
0.09657894736842106,0.0023478241253151737,0.0023478241253151737,0.0023478241253151737
0.10421052631578948,0.0031388428064508234,0.0031388428064508234,0.0031388428064508234
0.1118421052631579,0.004110403713670937,0.004110403713670937,0.004110403713670937
0.11947368421052632,0.005237185089573916,0.005237185089573916,0.005237185089573916
0.12710526315789472,0.00648830816875612,0.00648830816875612,0.00648830816875612
0.13473684210526315,0.007924504269454121,0.007924504269454121,0.007924504269454121
0.1423684210526316,0.009581901390772522,0.009581901390772522,0.009581901390772522
0.15,0.01140058859182123,0.01140058859182123,0.01140058859182123
