,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,6,0.015613282422168005,0.01975692338958145,0.027663655601226425,0.03425900272147455,0.04215855001719807,0.05677412554586607,0.11761118190896713
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,10,0.0058514662947562615,0.007996430390470736,0.01242177313680585,0.01636087113814681,0.021293901693457674,0.03084439290634629,0.07261313698246813
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,14,0.0023752552013511247,0.003505591705585244,0.006041759868227508,0.008463581724254493,0.011650648093001145,0.018152612158509832,0.04856682844930836
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,17,0.0020698021515843145,0.0031721666222374175,0.005734546312854513,0.008244692859993923,0.011595600641654998,0.018492583680289547,0.049798727334828964
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,20,0.0016380896552203289,0.002607028720720951,0.004943516084251017,0.007294564267022116,0.010481989466076343,0.01711064244877952,0.046377549543907326
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,23,0.0012644728341310598,0.0020897942661410626,0.004156682479768783,0.006295084202528424,0.009242175795626119,0.015442515052496558,0.04212899897285928
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,26,0.0009692993930107232,0.001663576380799273,0.0034709261013709945,0.0053950398085525035,0.008092791938797975,0.0138409644312855,0.03800597503145893
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,29,0.0007426600115372946,0.001323641927889236,0.0028969337667338053,0.0046215297351316995,0.007083097779592079,0.012399904580992865,0.03427102421262793
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,31,0.0011413137553223994,0.002031020237371837,0.004408004307987101,0.006964412455648412,0.01053448639137513,0.017962130442014015,0.04424783460697063
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,34,0.0007366258100890586,0.0013613137867109569,0.00309926786476534,0.00502577829310631,0.007767277551831659,0.013556350192115206,0.03361195133808464
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,37,0.0005342844455049087,0.001025394195846562,0.002448899528555372,0.004075869116578027,0.006436133880186068,0.011498242448165257,0.028694586654709163
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,39,0.0007997445672786698,0.00153250288349851,0.0036294724066669067,0.005982576491614348,0.009323598764701692,0.01622316969964973,0.036083106072488366
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,42,0.0005073055657152675,0.0010095622214394988,0.0025082003416528782,0.004243418616856083,0.006756991757553461,0.012034839738461261,0.026941366938175258
