legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004882812500990234,499.16289246839847,495.0839248919701,484.4388294547376,473.0606138236833,455.0110667956916,428.5132364021438,393.041738846863,350.1264481379617,303.3155936117338,215.2738947052856,151.74575518358554,112.40803191649192,88.4784158956571,73.53625858163396,64.06276486899507,58.08762551381647
