,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,30,8.532809326990361e-10,3.547321777225077e-11,2.4891718524206714e-10,8.532809326990361e-10,1.5509241136876429e-09,2.7862576441800378e-09,4.949694220945033e-09,8.69851360556739e-09,1.512844777630794e-08,2.6048936754610664e-08,7.504672783327695e-08,2.085525614182387e-07,5.603679355401395e-07,1.4589425978674009e-06,3.687711616391022e-06,9.065671561616843e-06,2.1710531591698233e-05
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,33,3.1810051702644705e-09,1.1750540336609784e-10,8.884969025291188e-10,3.1810051702644705e-09,5.897930126877863e-09,1.0795531385893499e-08,1.9516291862584367e-08,3.486157470043448e-08,6.155584284573644e-08,1.07480502697145e-07,3.1730563355892746e-07,8.993452657317267e-07,2.4528806869803016e-06,6.450694781653102e-06,1.6386372684329265e-05,4.0268472662375664e-05,9.585389681159522e-05
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,35,1.3919157849215327e-08,5.083130888925235e-10,3.879547460052966e-09,1.3919157849215327e-08,2.5803659803478554e-08,4.718527225221893e-08,8.515048711534096e-08,1.517081702357912e-07,2.669594897199211e-07,4.641498106544151e-07,1.3552098259194961e-06,3.78564876193792e-06,1.0138971849545855e-05,2.6083147854860676e-05,6.454987836493822e-05,0.00015385899016367297,0.00035353113567045846
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,37,4.3123253091343186e-08,1.5568640348811418e-09,1.199376252565305e-08,4.3123253091343186e-08,7.993056969481087e-08,1.4602206455160782e-07,2.6304250018795234e-07,4.674325830245706e-07,8.19725189215334e-07,1.419162074730901e-06,4.098044693008757e-06,1.1282109721960224e-05,2.967159367921833e-05,7.466803559291343e-05,0.00018001936293399082,0.0004161785961097392,0.0009230607728229387
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,39,1.0834779052073343e-07,3.867016552829398e-09,3.007039029707491e-08,1.0834779052073343e-07,2.0079571651779084e-07,3.6647141076129363e-07,6.589821979688927e-07,1.1679844261618012e-06,2.0412586973237367e-06,3.5189343033639895e-06,1.0049587514317707e-05,2.7266943617066174e-05,7.041696194950569e-05,0.00017333674740612975,0.00040711225203234936,0.0009128421771999842,0.001954238583015555
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,41,2.3482458796349481e-07,8.285377478341959e-09,6.50334663827581e-08,2.3482458796349481e-07,4.351218487046092e-07,7.933709386684677e-07,1.424083283245322e-06,2.5174923179142637e-06,4.3846975219948075e-06,7.526631179403927e-06,2.1258183230521293e-05,5.6843878132775375e-05,0.00014414782732530065,0.00034708248209711925,0.0007941183126632173,0.0017269336764622846,0.003568407313843636
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,43,4.5546343136883916e-07,1.5886599827249427e-08,1.2586947734650205e-07,4.5546343136883916e-07,8.438275861421953e-07,1.537087242474513e-06,2.7541177869122794e-06,4.856056774483055e-06,8.42877612752783e-06,1.4406944720531266e-05,4.024221511620992e-05,0.00010604824611556085,0.00026406130630685423,0.0006219168356739514,0.0013861293360562855,0.002923418725552328,0.005830317264589976
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,45,8.100479684648277e-07,2.793140869809235e-08,2.2338318803853526e-07,8.100479684648277e-07,1.5005268526750561e-06,2.7306600260434613e-06,4.884002635178276e-06,8.589041440486786e-06,1.4857082253280964e-05,2.5286327613906366e-05,6.985158516031295e-05,0.00018140809312520778,0.00044353520938723905,0.0010217633169360813,0.002218352703674069,0.004537353033443991,0.008733566664811402
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,47,1.3438169669972372e-06,4.58060481937816e-08,3.6978726512166263e-07,1.3438169669972372e-06,2.48889130039566e-06,4.524895070998801e-06,8.078680015238629e-06,1.4170196082225458e-05,2.4427079307036915e-05,4.139683346526835e-05,0.00011309259769952034,0.0002894463431219981,0.0006948690328613305,0.0015657106936204646,0.003311239300759935,0.00656802976297559,0.012201060112037275
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,49,2.1056625453759653e-06,7.095255173149377e-08,5.781918094409516e-07,2.1056625453759653e-06,3.899305858969175e-06,7.082201300828725e-06,1.2621854501804704e-05,2.2081285248092464e-05,3.793374046803652e-05,6.401224797831996e-05,0.00017294289238891945,0.0004361991438240139,0.0010281972063538294,0.002266016246234292,0.004667998693449036,0.00897915954385005,0.016097446468101368
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,51,3.1461715140679255e-06,1.0479827062431365e-07,8.620573101449202e-07,3.1461715140679255e-06,5.8252368876126736e-06,1.056994179877217e-05,1.8803984232577227e-05,3.2810727627681434e-05,5.617222202188273e-05,9.438420593193155e-05,0.0002521782181765981,0.0006268051667040474,0.001450688481116912,0.0031270186788893498,0.006274465291524812,0.011703881961133544,0.020248624166612154
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,53,4.5156995262432645e-06,1.4869116378643526e-07,1.234663501327621e-06,4.5156995262432645e-06,8.359664430621471e-06,1.515393948884741e-05,2.691067434964332e-05,4.683326622849844e-05,7.990305659540547e-05,0.0001336841464949999,0.0003532260942580788,0.0008651977376846811,0.001966075583379263,0.004144936659339642,0.008100886591011944,0.01465284066746959,0.024463416865385893
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,56,3.1116789702948627e-06,9.097800556024107e-08,8.144076798284648e-07,3.1116789702948627e-06,5.876792108011623e-06,1.0855023886258125e-05,1.9618293956893397e-05,3.4706002020406916e-05,6.0119065219366256e-05,0.00010200336851623775,0.0002761986177583857,0.0006900133118215902,0.0015915595916864158,0.003389009320249107,0.006655625196101336,0.012031937692040496,0.019961537958622055
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,58,4.967516227922643e-06,1.4356254050726138e-07,1.297320228170183e-06,4.967516227922643e-06,9.380389394747602e-06,1.7309787112819384e-05,3.12281262959801e-05,5.510036171077413e-05,9.511869098524358e-05,0.00016069664737045433,0.0004303045809408274,0.0010593611703712683,0.002399076051134434,0.004996237140699096,0.00955677732475921,0.01675227508218396,0.026818620527201194
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,60,6.9336913789886705e-06,1.9807171283280826e-07,1.8068931057974905e-06,6.9336913789886705e-06,1.3091278357137428e-05,2.4134204091144575e-05,4.346205910027297e-05,7.648619752748424e-05,0.0001315821715218606,0.0002213477609603771,0.000586141487392146,0.001421992590848066,0.003161732045578088,0.006439688948329946,0.0119970777478222,0.020391124576460785,0.03149875484523755
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,62,9.193280381321669e-06,2.595855157459313e-07,2.390549581672742e-06,9.193280381321669e-06,1.7354974567278546e-05,3.1963522127106564e-05,5.745851957610706e-05,0.00010085339704111336,0.00017290432295344232,0.00028961399377097906,0.0007584047610663069,0.0018130817418954284,0.003957911672376676,0.007883849947428747,0.014304770943900591,0.02357424186524057,0.03513701344333767
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,64,1.1815960702210116e-05,3.2978194495625477e-07,3.0658776628760017e-06,1.1815960702210116e-05,2.2302748535632984e-05,4.103632099146887e-05,7.36359808602696e-05,0.0001289105841840302,0.0002202439644126163,0.0003673260986914028,0.0009512254749398252,0.0022408662389517588,0.004802626885796399,0.009355675112669505,0.016532535636274784,0.02641649208054816,0.03798940292020818
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,66,1.4841591620081981e-05,4.094322820644384e-07,3.842589840326198e-06,1.4841591620081981e-05,2.8009518887178754e-05,5.1486660233796964e-05,9.222265102142297e-05,0.00016102658325506644,0.00027416493661590866,0.0004552943196622925,0.0011659235932469224,0.002706533062086778,0.005694867941468753,0.010849146482728741,0.01867116744365002,0.028925023155039333,0.040133453995657
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,68,1.829696494029434e-05,4.989078116507723e-07,4.726934812579291e-06,1.829696494029434e-05,3.4525501645266524e-05,6.340270255309888e-05,0.00011336297663974853,0.0001974202806037838,0.00033496834410554917,0.0005538792631751557,0.001402604169473774,0.0032083652812101974,0.006627576250508394,0.01234735307399242,0.020694317451553552,0.031081903350929616,0.041607459194697334
bravo_without_replacement | p=0.55 | alpha=0.0566083984375,70,2.220073780473849e-05,5.983346723513377e-07,5.72300603219582e-06,2.220073780473849e-05,4.188553500365207e-05,7.68440415335368e-05,0.00013714930945954594,0.00023821755847844425,0.0004027932750832761,0.0006631671971858,0.0016606618203363077,0.003743087370770415,0.0075909246720790155,0.013829695272015783,0.022572566941722633,0.03286846195359515,0.042448171272898065
