legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,1000.0000000000001,1000.0000000000001,1000.0000000045479,1000.0000004424861,1000.0000269544952,1000.0010309940842,1000.0247965154316,1000.3748628693404,1003.5471066309054,1072.3950200711402,1198.1719502340225,1094.126206599826,1005.7782244422949,1000.048876008027,1000.0000577661201,1000.0000000079453
bravo    | p=0.55 | alpha=0.8250652465820312,1000.0005948555698,1002.8074557156623,1067.6084871893768,1152.9442386472451,1218.3395887365334,1211.3302405521836,1137.60585740353,1056.2310607469649,1014.0581550430321,1000.2307352001035,1000.0006772559998,1000.0000003242643,1000.0000000000225,1000.0,1000.0,1000.0
bravo    | p=0.51 | alpha=0.3395588073730468,1000.8154303936391,1235.1061496204002,1618.2463614897058,1660.3645088381231,1610.9948683375621,1472.332257434854,1276.4611003541359,1112.8041735207173,1031.3919038866607,1000.746488049397,1000.0033202690006,1000.0000024474726,1000.0000000002644,1000.0,1000.0,1000.0
