,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,2000,5.69734177635511e-23,6.283091683376975e-48,9.297334847858627e-32,5.69734177635511e-23,3.709448251242671e-19,1.0044840781100957e-15,1.1396342827627384e-12,5.447819393184631e-10,1.1019059120300337e-07,9.461197024860305e-06,0.005408028344939571,0.10751403818747102,0.09131079289731706,0.005777763728054204,4.887600779507994e-05,5.776612018464322e-08,7.945534218112538e-12
bravo    | p=0.7 | alpha=1,1000,1.2527406010560375e-11,1.651737190450848e-23,8.032576518955841e-16,1.2527406010560375e-11,8.383196765418039e-10,3.7265919692504235e-08,1.105373081433105e-06,2.196955584863307e-05,0.00029383887776252503,0.002657838664339858,0.06929363400179765,0.4350150031854732,0.8787781567776809,0.9941425034326823,0.9999511192445031,0.9999999422338756,0.9999999999920552
bravo    | p=0.55 | alpha=0.8126875,2000,0.003098705348140624,1.9439254522352103e-13,3.576897702475127e-06,0.003098705348140624,0.025658204223754748,0.09402110596554523,0.15814862260626797,0.12929243474666324,0.05583761157916725,0.01405305209126251,0.00023073518320544835,6.772559996636514e-07,3.242642327707838e-10,2.242437399086886e-14,1.9432005970724676e-19,1.7760910335028865e-25,1.3843343028344107e-32
bravo    | p=0.55 | alpha=0.8126875,1000,0.04273437681299257,3.2678929040909314e-07,0.001270494027983071,0.04273437681299257,0.14210361832474644,0.3365975761965745,0.590199660124317,0.8102928211884258,0.9371653806715359,0.985583959184113,0.9997691915811939,0.999999322743624,0.9999999996757372,0.9999999999999781,1.0000000000000007,0.9999999999999999,1.0000000000000007
