legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.006347656250987304,500.0,500.0,500.0,489.0,459.0,418.0,375.0,331.0,293.0,235.0,194.0,162.0,138.0,120.0,106.0,93.0
bayesian | a=500 | b=500 | critical_value=0.00854492187598291,500.0,500.0,500.0,489.0,459.0,418.0,379.0,340.0,306.0,255.0,216.0,185.0,162.0,143.0,127.0,116.0
bayesian | a=1000 | b=1000 | critical_value=0.009277343750981446,500.0,500.0,500.0,489.0,458.0,418.0,379.0,342.0,311.0,258.0,220.0,190.0,167.0,148.0,133.0,122.0
