legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.04977416992277545,21999.999997928586,21995.573729067124,20961.430652664498,17057.684136583266,9950.900348134795,4285.510084676498,2315.374436802096,2019.435233605327,2000.5115759471928,2000.0000244325515,2000.0000000000375,2000.0000000000243,2000.0000000000025,2000.0000000000127,2000.0000000000064,2000.0000000000175
max_sprt | alpha=0.2937977294921874,21999.999997928586,21995.573729067124,20961.430652664498,17057.684136583266,9950.900348134795,4285.510084676498,2315.374436802096,2019.435233605327,2000.5115759471928,2000.0000244325515,2000.0000000000375,2000.0000000000243,2000.0000000000025,2000.0000000000127,2000.0000000000064,2000.0000000000175
bravo    | p=0.7 | alpha=1,22000.0,22000.0,22000.0,22000.0,21999.99999999996,21999.999999947973,21999.99997471857,21999.99477417115,21999.53767183924,21705.180394758092,14077.704412466572,2944.0011382820203,2002.7528813421493,2000.0001717765485,2000.0000000001621,2000.0000000000175
bravo    | p=0.55 | alpha=1,21999.999999988486,21999.802572971126,21827.32817953588,20496.39073404318,15795.188827740534,8534.805226730066,3631.113332395904,2191.4313507847187,2009.8865155909527,2000.0019157893894,2000.0000000092707,2000.0000000000243,2000.0000000000025,2000.0000000000127,2000.0000000000064,2000.0000000000175
bravo    | p=0.51 | alpha=0.3679422607421875,21999.999997928586,21995.573729067124,20961.430652664498,17057.684136583266,9950.900348134795,4285.510084676498,2315.374436802096,2019.435233605327,2000.5115759471928,2000.0000244325515,2000.0000000000375,2000.0000000000243,2000.0000000000025,2000.0000000000127,2000.0000000000064,2000.0000000000175
clip     | alpha=0.5214141235351561,21999.999997928586,21995.573729067124,20961.430652664498,17057.684136583266,9950.900348134795,4285.510084676498,2315.374436802096,2019.435233605327,2000.5115759471928,2000.0000244325515,2000.0000000000375,2000.0000000000243,2000.0000000000025,2000.0000000000127,2000.0000000000064,2000.0000000000175
bravo_without_replacement | p=0.7 | alpha=1,22000.0,22000.0,22000.0,22000.0,21999.99999999997,21999.999999962856,21999.99998114576,21999.99592963574,21999.624013248653,21739.170887203745,14446.276492811841,3043.106092104227,2003.3197511833528,2000.0002277275744,2000.0000000002328,2000.0000000000175
bravo_without_replacement | p=0.55 | alpha=1,21999.999999988486,21999.802572971126,21827.32817953588,20496.39073404318,15795.188827740534,8534.805226730066,3631.113332395904,2191.4313507847187,2009.8865155909527,2000.0019157893894,2000.0000000092707,2000.0000000000243,2000.0000000000025,2000.0000000000127,2000.0000000000064,2000.0000000000175
bravo_without_replacement | p=0.51 | alpha=0.3291932067871094,21999.999997928586,21995.573729067124,20961.430652664498,17057.684136583266,9950.900348134795,4285.510084676498,2315.374436802096,2019.435233605327,2000.5115759471928,2000.0000244325515,2000.0000000000375,2000.0000000000243,2000.0000000000025,2000.0000000000127,2000.0000000000064,2000.0000000000175
truncated_bayesian | a=1 | b=1 | critical_value=0.8478561357116698,21999.999997928586,21995.573729067124,20961.430652664498,17057.684136583266,9950.900348134795,4285.510084676498,2315.374436802096,2019.435233605327,2000.5115759471928,2000.0000244325515,2000.0000000000375,2000.0000000000243,2000.0000000000025,2000.0000000000127,2000.0000000000064,2000.0000000000175
bayesian_with_replacement | a=1 | b=1 | critical_value=0.058792114266636664,21999.999998477884,21996.297417490223,21057.88380193143,17350.699944087315,10316.893573480693,4473.086169686571,2354.645600807677,2022.770774627012,2000.6254342525103,2000.0000326170846,2000.0000000000512,2000.0000000000243,2000.0000000000025,2000.0000000000127,2000.0000000000064,2000.0000000000175
