,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,10,0.010680725667193672,0.0044694268773574075,0.0076343282369522964,0.010680725667193672,0.012559068143373663,0.014712484377515257,0.017172755224319568,0.01997419531158037,0.023153716420912424,0.026750873472359837,0.035369659369994165,0.04620019152775961,0.059653189510455465,0.07617670729307278,0.096249429410222,0.12037028688104433,0.14904356605274283
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,15,0.0013587676912412486,0.00041647422690619686,0.0008633325046759424,0.0013587676912412486,0.0016891282115706376,0.0020875491567709506,0.002565284565378109,0.003134884263046414,0.003810233385711494,0.004606568489248224,0.00662978316542677,0.009351971849361538,0.012936891053363068,0.01755678980768493,0.0233795879416891,0.030549940668611844,0.03916325900725329
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,20,0.0031347473684539442,0.000830177901192955,0.0018896078728125973,0.0031347473684539442,0.003989604384259371,0.00503863488393817,0.0063157915671943725,0.007858563434450776,0.009707792447429014,0.01190732717732325,0.017544292366830742,0.025154226503897363,0.035110559238873296,0.04772077000987374,0.06315368121085052,0.0813517821003408,0.10193636859246694
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,25,0.0032882966662710913,0.0007652615010680611,0.0018939869260879533,0.0032882966662710913,0.004268427691353027,0.005487258386921136,0.006987373316692424,0.008814842020571036,0.01101841008219111,0.013648341411808854,0.02038627918979924,0.02939230164347592,0.04091367798256559,0.05497879509015992,0.07128610258199114,0.08910628819639548,0.10722796154441704
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,30,0.0029964149071219828,0.0006133920750849493,0.0016498005560406659,0.0029964149071219828,0.003966130306807249,0.005188617628772516,0.006710282364332535,0.008580400178227813,0.010849600786211834,0.013567822166390738,0.020531514267651613,0.029745699311048455,0.04125933996560105,0.054767824872028234,0.06950778116695232,0.08421842628607697,0.09721397529690358
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,35,0.00030378784686450937,4.567315733815353e-05,0.0001488657158314121,0.00030378784686450937,0.00042481139387008117,0.000585872613758752,0.0007970590252377897,0.001069899700672567,0.0014172040610016983,0.0018527485580712652,0.0030453311350192476,0.004753286596134648,0.007044844942301768,0.009908524371098716,0.013209633672019274,0.01666124120504164,0.019829158782891182
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,40,0.0006836268650979248,8.868955989337634e-05,0.00031767137047066484,0.0006836268650979248,0.0009789143118214016,0.0013798874200817376,0.0019152401559657097,0.0026180316615964875,0.0035251264480565176,0.004676097461894782,0.007870394986994503,0.012488140155288709,0.018677597144202886,0.02631076329981171,0.03485849420186977,0.04333968145836301,0.050409351431554374
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,45,0.0007316506290803704,8.332701448963591e-05,0.00032475010780038587,0.0007316506290803704,0.0010687143449959965,0.0015336267263281805,0.002162666694106752,0.002997542417068943,0.00408435359637316,0.005471705305885751,0.00933674779833271,0.01489735725356304,0.022217731863036376,0.030938099555536936,0.04014896420011076,0.048420862725044325,0.054062406547414864
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,50,0.0006937160012702621,6.941422115109328e-05,0.00029421914525563496,0.0006937160012702621,0.001033441319018113,0.0015094251774370273,0.002162097132325222,0.0030378958894901843,0.0041877548343907155,0.005664445819186726,0.009793645311949989,0.01570355194910494,0.02333748834658526,0.032099317693849376,0.040767344230763385,0.047647655837103606,0.051013556601833945
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,55,0.0006283854522568261,5.524341279741343e-05,0.0002546644646845297,0.0006283854522568261,0.000954701879605998,0.0014192207382410912,0.002064872501519976,0.0029410077553930374,0.004101431661284064,0.005601009200729203,0.009811024130588781,0.015806764560828298,0.02340385509991155,0.03178963240810478,0.03950312375204746,0.044730923941779216,0.0459081913553106
truncated_bayesian | a=1 | b=1 | critical_value=0.08695651202261451,60,0.0005566304277488701,4.2987172821714344e-05,0.00021554651576262678,0.0005566304277488701,0.0008624887587812492,0.0013049598909394408,0.0019285155583830891,0.0027844036894807563,0.0039282688846326306,0.005416057241425379,0.009611232661968103,0.015558242404986922,0.022948872536395708,0.03078037468984981,0.03741933252266824,0.04104443291801137,0.04037339204208435
