legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.19123925781249998,50.0,50.0,50.0,978.0,957.0,937.0,916.0,241.0,88.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.053681640625,118.0,161.0,214.0,976.0,504.0,341.0,263.0,216.0,181.0,143.0,116.0,100.0,85.0,77.0,69.0,63.0
