,0.5,0.7,0.58,0.52
0.9,0.8396227156017441,0.9999999846215556,0.9917528171059805,0.897780493742756
0.925,0.8057168530449199,0.9999999625066692,0.9875266569583852,0.8704948197392299
0.95,0.7354306600166975,0.9999998893384309,0.977969184885456,0.8137739713784227
0.955,0.7211800425842319,0.9999998566908471,0.9751021799346252,0.800947141738744
0.9573631578947368,0.7175093805761414,0.999999846832677,0.974163964532061,0.7972582706687151
0.9597263157894736,0.7150895619894999,0.9999998404819619,0.9735114891183814,0.7947186988037589
0.9620894736842105,0.7068086622879208,0.9999997756170566,0.9707824173851165,0.7864040071291992
0.9644526315789473,0.6893455652954815,0.9999997404879075,0.9679281907203536,0.7719462612031822
0.9668157894736842,0.6789820344191093,0.9999997185867116,0.9660272246808472,0.7628729966225659
0.969178947368421,0.5306835504457516,0.9999995111093157,0.9473309915779428,0.6488237701372992
0.9715421052631579,0.5190719595232265,0.9999994581202241,0.944212599565568,0.6375736000999626
0.9739052631578947,0.512283604086795,0.9999993168315648,0.9405646693686481,0.6294368774825404
0.9762684210526316,0.4973232488810608,0.9999991433019763,0.9348437487622085,0.6136831459952229
0.9786315789473684,0.49107638411784166,0.9999990745823437,0.9320176195016464,0.6063074976753464
0.9809947368421053,0.4550394604107812,0.999998769215687,0.9217510411387168,0.5723805363784128
0.9833578947368421,0.44023997538195614,0.9999983094402586,0.9139189942449583,0.5557246608863756
0.9857210526315789,0.34920999829418026,0.9999976431959675,0.8927418700138459,0.4758798732199899
0.9880842105263158,0.3327695713289523,0.9999969644904335,0.8815562899780465,0.45541575987041144
0.9904473684210526,0.29294621535403204,0.9999951550969974,0.8602386433655766,0.41210021743810255
0.9928105263157895,0.22819421512688304,0.9999929314462271,0.8309362798031541,0.345348911372984
0.9951736842105263,0.18425444392170784,0.9999869065543959,0.7922055863243299,0.2906238587556851
0.9975368421052632,0.11621969075276857,0.9999695331999227,0.7205788635866391,0.20420240882230223
0.9999,0.011866472792907914,0.9993539471943731,0.3939356329057446,0.03479545036465479
