,0.5,0.7,0.58,0.52
0.9,0.31107183601498894,0.9999996476485656,0.9337518339085633,0.48995840687846975
0.925,0.25789654568724424,0.9999993071957283,0.9141598331402749,0.4304694340221589
0.95,0.19441182329755238,0.9999982862324125,0.8791798347515101,0.35119171946061073
0.955,0.18410096764456016,0.9999981637567518,0.8740800261045262,0.3384931454848703
0.9573631578947368,0.17626315099872483,0.999997817433349,0.8670022106723951,0.32736850459047223
0.9597263157894736,0.16859021172785904,0.9999976565278468,0.8621423775528713,0.3173921285754428
0.9620894736842105,0.16400899104777944,0.9999975788383658,0.8594500644540249,0.3114450091930481
0.9644526315789473,0.1558743057490665,0.9999967610873763,0.8497033869064373,0.29910656649424616
0.9668157894736842,0.14718894185730058,0.9999963242411651,0.8418019054356272,0.2867390196524598
0.969178947368421,0.14175384596471652,0.9999961701950351,0.8380531963992353,0.2794827955839026
0.9715421052631579,0.13361571820793125,0.9999954095696645,0.8283457230658875,0.2670025900475375
0.9739052631578947,0.12615858733689045,0.9999950503923376,0.8218599232372155,0.2565032085375409
0.9762684210526316,0.11901602581536852,0.9999938798002227,0.812586213737424,0.2455932802054026
0.9786315789473684,0.10884303779574969,0.9999923592595299,0.7982506776187114,0.22938069533329006
0.9809947368421053,0.10212237331359035,0.9999915303564342,0.7902943734636628,0.21919336297141798
0.9833578947368421,0.09295092729435737,0.9999899161166556,0.776301376387716,0.2041737761975701
0.9857210526315789,0.08209157876484943,0.9999852074958815,0.7537698175447725,0.1852364540869614
0.9880842105263158,0.07383517770933748,0.999982562639512,0.7391556560428494,0.1713441596138573
0.9904473684210526,0.0647001399657712,0.999979517432396,0.7217888755201154,0.1555523442184912
0.9928105263157895,0.05189737133145938,0.9999648347122857,0.6817626847856857,0.1305803590917247
0.9951736842105263,0.03925078243572881,0.9999425881392372,0.6373669068834114,0.10525256527727804
0.9975368421052632,0.02479642494638831,0.9998789858197819,0.5638644581807284,0.07339735666214749
0.9999,0.0028590724308057594,0.9982527065622466,0.27534125784630653,0.012736546585977235
