legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,30.354025424123257,36.53493066050912,42.20368611307055,45.649960158170664,49.579339152272446,54.055708698993215,59.175552999626625,65.13435308464885,72.35518863664595,94.7665773041704,144.90814170727293,162.81093411803025,105.54194994001838,77.02812144629917,60.77633429264699,50.436031012955944
bravo    | p=0.55 | alpha=0.05,116.30184376722327,145.818918411954,174.97817100005466,194.1848887986801,217.88519636158006,247.77526351011966,286.3176659576977,338.97471494584437,365.65139293585537,263.22604928575555,204.15559785432396,166.40031329628636,140.4307155867865,121.57623126451463,107.31825090113146,96.20285529085443
bravo    | p=0.51 | alpha=0.05,213.55053344512964,220.92877182038347,234.24808596332198,249.1701419247514,263.8510910673485,275.7889657535924,286.64989603551635,297.7322647752283,309.5346211976094,336.0394164344791,367.36281609704724,401.6240369443111,436.9348547052708,489.91998971570086,434.6601532977029,391.05999155544146
