legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bravo    | p=0.7 | alpha=0.05833444213867187,20897.50893805502,20033.165975834985,17317.778694375327,13647.882523037357,7422.228538338862,401.4874302219274,36.42305982864893
bravo    | p=0.55 | alpha=0.052654296875,20942.21903084084,14384.27998166843,1016.3027357804165,333.1326756603909,229.33216592863138,156.90716215934725,85.11799462629327
