,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,500,2.2803784346209105e-07,1.0041344057409475e-13,1.2917482961058155e-09,2.2803784346209105e-07,2.180273169792719e-06,1.6804409743003287e-05,0.00010465919069074988,0.0005277809914295418,0.0021587923725766844,0.0071733938615335625,0.04272105762288404,0.11308841389657509,0.13631691040354285,0.07828065718534301,0.02300499954058353,0.0037342177552674573,0.00034645476955978916
bravo    | p=0.7 | alpha=1,250,0.0004510938281411168,3.7966888577923954e-07,3.6308141994488194e-05,0.0004510938281411168,0.001368558035474011,0.003766297290308454,0.009418986351891777,0.021445072734174852,0.044537807676404105,0.08455653988582887,0.23530882416538845,0.47518525190804506,0.727257947314062,0.8998921537524754,0.9755366344254792,0.9962297915875848,0.9996532544057055
bravo    | p=0.55 | alpha=0.211482666015625,500,0.01730006017318861,6.066303888001389e-06,0.0013678803428192074,0.01730006017318861,0.045166295392413555,0.09657237583851863,0.17004429721161837,0.24819020825675406,0.30266866532717435,0.3113758512208993,0.2072397047059526,0.08063860168848212,0.01970357604407117,0.0030707563239309307,0.00029732483865665385,1.7121113183612514e-05,5.560069221934014e-07
bravo    | p=0.55 | alpha=0.211482666015625,250,0.029835848252931355,0.00022281205899037074,0.005661177295628417,0.029835848252931355,0.05951417593700989,0.10851339567415917,0.1814561994587091,0.2793651656340476,0.3978330209482298,0.526983053225117,0.7656198943330021,0.9173567664122183,0.9802365677919114,0.9969285758028011,0.9997026726019751,0.9999828788837631,0.9999994439930767
bravo    | p=0.52 | alpha=0.33946734619140617,250,0.022036440966544127,0.0001354980453836448,0.0038758414422102603,0.022036440966544127,0.045599663234999296,0.08616135050287566,0.14912068694232175,0.23724300968653012,0.348441934425353,0.4748859004904231,0.7235961004361996,0.8954894294705972,0.9730133444187132,0.9954467596913298,0.9995192125347121,0.9999696654890204,0.9999989156151303
bravo    | p=0.52 | alpha=0.33946734619140617,500,0.030749268927376273,1.6056263021990045e-05,0.0028328919841944917,0.030749268927376273,0.07472684219320631,0.14938220850844341,0.2473264405627388,0.34195451826723006,0.39877059246072655,0.396880920595675,0.2577274109718975,0.10333424127785107,0.026957061550232492,0.004552964774729838,0.00048078659211887544,3.0334510126095796e-05,1.0843848693716495e-06
