legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.05,25.246965399276736,70.02811682059597,365.13948492382633,674.953607128647,867.6072003072209,888.158859785041,779.2364739013011,606.8115505685965,447.02870298851525,257.4339956659287,167.22703468583876,117.76047958976145,87.67397784006914,67.97993494792995,54.363862150675025,44.54614344408369
