legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.05,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1576.0,884.0,566.0,391.0,287.0,219.0,170.0,137.0
