,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,7,0.007779713768379978,0.003717535291760215,0.00584399690708008,0.007779713768379978,0.008937920242079012,0.010240886274293702,0.0117033857200092,0.013341374851507893,0.015172061959531512,0.017213979633854008,0.02201271137986294,0.027915237111791856,0.03512550695448698,0.04387656865244617,0.05443357624344511,0.06709699936709092,0.0822060396866671
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,11,0.0033940751434638973,0.0012991769721416564,0.0023449876359733215,0.0033940751434638973,0.004056046380784632,0.004826446469502393,0.005719414083169514,0.006750365854075914,0.00793602817677751,0.0092944550960247,0.012608442140722795,0.016862804989156297,0.022246843210949347,0.028964600896849726,0.03722794047065679,0.04724592498402568,0.05920950586963028
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,14,0.002965040815629821,0.0010103314891506373,0.0019628160948017715,0.002965040815629821,0.0036133234382424335,0.004379336121306349,0.005279546232885072,0.006331813110465622,0.007555339334442957,0.008970581650583374,0.012463441399492743,0.016992545369663183,0.02274513241804366,0.029899411299837836,0.038604762424883976,0.048955648724329254,0.06095904982860652
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,17,0.0023254576640723327,0.0007052869524045098,0.0014749070946314018,0.0023254576640723327,0.0028899445013877735,0.003567609607284915,0.0043756117201252335,0.005332541069557208,0.006458292175654264,0.007773868603172621,0.011062329718729032,0.015375487827548422,0.020881311150159527,0.02771480753766526,0.03594754607218899,0.04555094058469475,0.056355666709500256
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,20,0.0017735480067880849,0.0004786987430377353,0.0010776652734515784,0.0017735480067880849,0.0022477040922362235,0.0028263300641002166,0.0035266823426358955,0.004367510461376179,0.005368866885881599,0.006551820878903054,0.00954938987715647,0.013530989559175725,0.01864509657509287,0.024986395138383286,0.032556857281190815,0.04122269143610012,0.050673162457311086
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,23,0.001342837262579804,0.0003225093094044418,0.000781675343938118,0.001342837262579804,0.0017355811823237361,0.002222972810609227,0.002822074823772342,0.003551538813071866,0.004431370615976839,0.00548257185341536,0.008184918229674463,0.011823599527226471,0.016530972664176764,0.02236800118803832,0.029278572480810776,0.03704325370953983,0.045242726233675055
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,25,0.002038909888211134,0.00048448586986559855,0.001184698541160316,0.002038909888211134,0.00263444913915721,0.003370530236249167,0.004270705037416626,0.005359945200704413,0.00666403754001569,0.008208774080886112,0.012116987774931807,0.01724656349076894,0.023672415628705396,0.03132521974908295,0.039935626179167995,0.04899432037286696,0.05774588572851398
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,28,0.0012944422286488592,0.0002736398866267276,0.0007204833086958205,0.0012944422286488592,0.0017057423513284881,0.0022230018810909537,0.00286578448652603,0.003655065106411669,0.00461269119363893,0.005760636310268121,0.00870997361234692,0.012639087247850138,0.017602514591878247,0.023518905129662822,0.030120607349674543,0.03692373896098952,0.04323790649410133
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,31,0.0009245837821221198,0.00017385771039027216,0.0004929424561022683,0.0009245837821221198,0.0012425855244679966,0.0016496061819345294,0.002163691078968181,0.002804438688819925,0.0035924856956546904,0.004548763619037898,0.00704501648374879,0.010422735065962562,0.01472879178858643,0.019870340171945205,0.025564337367712443,0.03131358389981431,0.0364310730823068
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,33,0.0013673058946679442,0.0002543472190822877,0.0007276219197349311,0.0013673058946679442,0.0018370567037819664,0.0024361343729612434,0.0031892428327221483,0.00412243963065129,0.005262125043479646,0.006633689940161606,0.010158484584661754,0.014807960169769065,0.020542870168351324,0.027102284038743384,0.033959142120646955,0.040332233288077016,0.04527837663143627
bayesian | a=1 | b=1 | critical_value=0.004638671875990722,36,0.0008541294504183054,0.00014130243431847858,0.00043535313520438206,0.0008541294504183054,0.001170424783113059,0.0015811109525156782,0.002106063544908632,0.002766608637579911,0.0035847082716197478,0.004581824337965987,0.007187338990221104,0.0106818096335803,0.015036353969000854,0.02003014720745547,0.02521238642696781,0.02991969104766626,0.03337040727989784
