legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
max_sprt | alpha=0.05,453.8336495952792,416.4699846480252,306.5360887118576,217.43949409182426,146.56577911176055,85.4591039076323,31.731611150105103
