,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.028438568116177496,500,0.013187429889937187,3.52037167183609e-06,0.0008833009241995027,0.013187429889937187,0.038537832869509014,0.09424408182553386,0.19439144405943928,0.34166760249607464,0.5187241458649866,0.6925412475471571,0.9222290812047179,0.9905125952893935,0.9994866360262121,0.9999885373388347,0.9999999018648705,0.9999999997034278,0.9999999999997136
bayesian | a=100 | b=100 | critical_value=0.028438568116177496,1000,0.015619165060427912,4.7740321653160396e-08,0.00033038425776169586,0.015619165060427912,0.059869578415720395,0.1579585217206632,0.2916782856463354,0.3854639465064225,0.37527513133513685,0.2784842077602,0.07709210925327101,0.009484413394030984,0.0005133617830908219,1.1462660929662768e-05,9.813512922782914e-08,2.965719469521952e-10,2.8679709746829054e-13
bayesian | a=100 | b=100 | critical_value=0.028438568116177496,1500,0.01203136687982261,4.58686927604693e-10,8.744019579293666e-05,0.01203136687982261,0.05623597454253306,0.14505959556979234,0.21051454957582819,0.1763030879713262,0.08797363995073178,0.027094931400192365,0.0006756758097086336,2.9909500332442108e-06,2.190694631437361e-09,2.354508818030631e-13,3.2220690273162202e-18,4.732233847269531e-24,6.045014551363565e-31
bayesian | a=100 | b=100 | critical_value=0.028438568116177496,2000,0.009644898990307925,4.535579230374406e-12,2.4949482998313936e-05,0.009644898990307925,0.05295274314913503,0.12693435898069216,0.13577783298034493,0.06667795822125633,0.01556555898130269,0.0017911010121962132,3.1255112639997867e-06,3.6652329862082787e-10,2.5352233065643483e-15,8.60871104413636e-22,1.1497321684777427e-29,4.598833618561421e-39,3.924724003668757e-50
bayesian | a=500 | b=500 | critical_value=0.05859375000088281,500,0.003738846821306364,3.78336828786847e-07,0.00017127976295300832,0.003738846821306364,0.0131339789369416,0.03839763423117257,0.09398654946081772,0.1940772066734773,0.34148358303100945,0.5188808484336978,0.8323990661694826,0.9705218339813012,0.9976319791824572,0.999919792504958,0.9999989387481737,0.9999999949518129,0.9999999999921649
bayesian | a=500 | b=500 | critical_value=0.05859375000088281,1000,0.013163315698729723,2.6110153677488476e-08,0.00023387938144699513,0.013163315698729723,0.05517623205888724,0.15965444832117434,0.3248506819783316,0.4765993959068568,0.5208923443705845,0.4404499654026262,0.16647792770704575,0.029472294166251255,0.002368015690075221,8.020749438163489e-05,1.0612518260357175e-06,5.04818683351292e-09,7.835436296155325e-12
bayesian | a=500 | b=500 | critical_value=0.05859375000088281,1500,0.0166420675588702,7.561976388696133e-10,0.00012882844291804016,0.0166420675588702,0.07589104881428224,0.1924341815634467,0.2775524830652553,0.23456671636581974,0.12039635856404562,0.03892834613611828,0.0011203056078508732,5.87156082328786e-06,5.12746574419737e-09,6.60255316630756e-13,1.0883135246200247e-17,1.93727859981466e-23,3.021539212356803e-30
bayesian | a=500 | b=500 | critical_value=0.05859375000088281,2000,0.015533249809161513,1.3716887657118807e-11,5.131811904954286e-05,0.015533249809161513,0.07595485632996336,0.16328109754134565,0.15816405689302454,0.07125747580405281,0.01549625069152537,0.0016855880952204496,2.696532933836043e-06,2.916170639748568e-10,1.852679357499423e-15,5.754506959046167e-22,7.002552092280065e-30,2.5417044002772122e-39,1.9594635157733527e-50
bayesian | a=1000 | b=1000 | critical_value=0.0898437500008203,500,0.002141128021031094,1.4654901242685914e-07,8.412185447740186e-05,0.002141128021031094,0.008106060629920019,0.025495128988986995,0.06697882164140835,0.147972829002087,0.27734374250683497,0.4462514971586244,0.7825583912140254,0.9559295619900557,0.9958639504040451,0.9998347389320933,0.9999973997969727,0.9999999851793521,0.999999999972216
bayesian | a=1000 | b=1000 | critical_value=0.0898437500008203,1000,0.011548471577652635,1.8575511475266302e-08,0.00018874523346155094,0.011548471577652635,0.0504774986205981,0.15235912245284403,0.32363705649569957,0.49647436674103246,0.5689464055191182,0.5066139137549915,0.2160324080606047,0.044062425425298285,0.0041360419643533776,0.00016526106683172835,2.600203027014143e-06,1.48206476651435e-08,2.7784388420621878e-11
bayesian | a=1000 | b=1000 | critical_value=0.0898437500008203,1500,0.017619683771502873,7.910485305473858e-10,0.0001354588913185407,0.017619683771502873,0.08080288212567198,0.2065565243991508,0.3014495101663487,0.2591041260026199,0.13612517986320752,0.04535379663105483,0.0014064298010663097,8.012284831811776e-06,7.631599595899273e-09,1.0747917806683752e-12,1.9431816133328663e-17,3.806328720738859e-23,6.557469863842425e-30
bayesian | a=1000 | b=1000 | critical_value=0.0898437500008203,2000,0.018356170201926075,1.9898184230453723e-11,6.560363421675527e-05,0.018356170201926075,0.08657306351238914,0.18011872674474808,0.16968668685721808,0.074834274038989,0.016049867942627583,0.0017337170506394562,2.7678045912693372e-06,2.9980904017690373e-10,1.907258753107367e-15,5.929728190925306e-22,7.220972142525933e-30,2.6224459023982248e-39,2.0226065080767428e-50
