legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.004150390625991699,220.0,383.0,948.0,960.0,855.0,731.0,616.0,518.0,443.0,328.0,257.0,208.0,175.0,148.0,129.0,115.0
bayesian | a=500 | b=500 | critical_value=0.005981445313488036,334.0,525.0,963.0,959.0,855.0,739.0,637.0,550.0,482.0,377.0,311.0,259.0,224.0,196.0,172.0,157.0
bayesian | a=1000 | b=1000 | critical_value=0.006469726563487059,369.0,563.0,969.0,958.0,856.0,745.0,645.0,563.0,496.0,396.0,328.0,277.0,240.0,211.0,190.0,170.0
