legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.06943880641460418,20.96283988331129,25.419164391013993,29.48121749212465,31.991638989279263,34.935075323614946,38.43961261404693,42.688378236457474,47.94980629442821,54.62912421761627,75.15766026985284,116.26101092657777,113.82386679966686,73.08204635201376,52.65782928178862,40.78037935250916,33.126755334638595
bravo    | p=0.55 | alpha=0.17855664062499998,78.06787678603807,103.78209330798191,132.28959756518378,152.7878959786888,180.00378927657042,217.55554217609046,271.46319111423117,243.98232855915856,198.18272999627013,141.82998484164466,109.32681732464738,88.52768321105619,74.20095603346942,63.782907069333696,55.88870489793789,49.71118571000591
bravo    | p=0.51 | alpha=0.6117167968749999,115.6841276011822,155.30987590763988,201.2018102019804,235.25364511702008,279.976261444192,346.2921722828421,281.3242708235444,235.34797060823928,201.42456482773503,155.29813381201018,125.80468703673692,105.55452170078838,90.90434773066488,79.83383300211051,71.14318743967249,64.10674488729056
