legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.06943880641460418,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,431.0,162.0,99.0,69.0,54.0,41.0
bravo    | p=0.55 | alpha=0.17855664062499998,500.0,500.0,500.0,500.0,500.0,500.0,469.0,349.0,273.0,187.0,139.0,111.0,92.0,78.0,67.0,59.0
bravo    | p=0.52 | alpha=0.40781933593749997,500.0,500.0,500.0,500.0,500.0,495.0,385.0,311.0,258.0,191.0,150.0,121.0,103.0,89.0,76.0,68.0
