legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.19289318084716797,490.0614055288558,479.9702603324027,468.55908886481365,460.6807952826886,450.820308562772,438.41723746044426,422.7369912328425,402.8299873123308,377.50663357462327,305.1535759728262,201.88436956292762,113.43990818817423,74.45735347356775,54.69493857250012,43.11302624217537,35.70713736131683
bravo    | p=0.55 | alpha=0.22221411132812502,499.27151378034483,494.8263098929557,481.57196182679854,465.65596727923224,437.0597059429015,388.62935931194215,318.1726694593856,250.84241288404255,203.97278778876372,146.18494644248887,112.92700677990553,91.89296845517308,77.70067019426625,67.62126299974288,60.133588157451264,54.34952914939245
bravo    | p=0.52 | alpha=0.44202581787109374,499.7919647858111,497.114313525763,484.45880623632786,465.35423828409824,426.48186220056016,360.12878103585376,290.0261785812315,239.7814232525563,203.40008130855222,155.22197462049843,125.28948935533079,105.00917945458342,90.37892215733434,79.4284832573688,71.05376340432315,64.509189333292
