legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.48067578887939444,0.01141160078236336,0.03326620986467481,0.06283007763629651,0.08470554657575538,0.11298141082363196,0.14934315526830866,0.1959389473253802,0.25538447340850823,0.3304144375701008,0.5310053329149534,0.7622623668181429,0.927624530672632,0.9889173892536003,0.999264945030422,0.9999814606993768,0.9999998433658429
bravo_without_replacement | p=0.55 | alpha=0.11026562499999999,0.0003631837905852915,0.00812842677983196,0.049430708657205606,0.10600036046584056,0.202697598842235,0.3428385771358659,0.5126636791376691,0.6829052352355502,0.8228835604446841,0.9674212596997539,0.9972971083002081,0.9999075373406447,0.9999987986971597,0.9999999945632992,0.9999999999922381,0.9999999999999972
bravo_without_replacement | p=0.52 | alpha=0.2635317001342773,0.00012091348591867944,0.006535341320186348,0.052540590671234434,0.11942966008016656,0.23295853726555568,0.39139439230170403,0.5721311299546139,0.739855777514517,0.8659360775605665,0.9796372530946577,0.9986463907160746,0.999963703354331,0.9999996367948473,0.9999999987537378,0.9999999999986711,0.9999999999999984
