legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,159.0,395.0,468.0,478.0,483.0,485.0,483.0,476.0,466.0,408.0,297.0,208.0,155.0,118.0,92.0,75.0
