legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,14.0,17.0,19.0,19.0,19.0,22.0,22.0,25.0,27.0,32.0,37.0,35.0,30.0,25.0,19.0,19.0
bravo    | p=0.55 | alpha=0.05,133.0,186.0,238.0,259.0,274.0,276.0,266.0,245.0,219.0,171.0,135.0,114.0,97.0,85.0,76.0,70.0
bravo    | p=0.51 | alpha=0.05,665.0,685.0,689.0,689.0,689.0,687.0,685.0,683.0,677.0,659.0,622.0,566.0,497.0,439.0,390.0,354.0
